UID,geno,panicle_num,panicle_weight,panicle_avg,rachis_len,rachis_dia,DaysToBloom,PlantHeight,Treatment_Type,note
11014,PI 533915,3,160.5,53.5,27.06666667,1.042333333,63.22222222,259.1666667,LN,Medium_Early
11015,PI 534037,3,142.6,47.53333333,26.6,0.933333333,62.625,249.6666667,LN,Medium_Early
11016,PI 533830,3,124.4,41.46666667,14.43333333,1.170666667,63.14285714,235,LN,Medium_Early
11017,PI 597968,3,256.8,85.6,39.16666667,0.882666667,64.375,266,LN,Medium_Early
11018,check,3,382.7,127.5666667,37.63333333,1.047,NA,NA,LN,NA
11019,PI 597965,3,232.1,77.36666667,20.63333333,1.158666667,60.88888889,265.3333333,LN,Medium_Early
11020,PI 629059,3,382.8,127.6,26.63333333,0.959666667,65.55555556,247.8333333,LN,Medium_Early
11021,PI 656094,3,294.9,98.3,37.96666667,0.685333333,61.33333333,235.5,LN,Medium_Early
11022,check,3,478.9,159.6333333,38.5,1.092333333,NA,NA,LN,NA
11023,PI 655993,3,137.4,45.8,NA,NA,66.66666667,248.6666667,LN,Medium_Early
11024,Btx623,3,391.8,130.6,36.16666667,1.152666667,NA,NA,LN,Medium_Early
11025,PI 534079,3,271.1,90.36666667,23.16666667,1.012,64.5,276.5,LN,Tall_Early
11026,PI 533970,3,218.8,72.93333333,14.73333333,0.984666667,67.625,285.8,LN,Tall_Early
11027,PI 534104,2,104.7,52.35,28.65,1.08,66,282.8,LN,Tall_Early
11028,PI 533877,2,126.6,63.3,32.65,0.732,63.4,367,LN,Tall_Early
11029,PI 576437,3,155.4,51.8,30.1,0.603333333,64,274,LN,Tall_Early
11030,PI 597946,3,159.3,53.1,33.76666667,0.854666667,61,356.75,LN,Tall_Early
11031,PI 655973,3,126.8,42.26666667,24.33333333,0.848666667,66.88888889,346.6,LN,Tall_Early
11032,PI 641849,3,98.2,32.73333333,43.26666667,0.694,54.625,337.2,LN,Tall_Early
11033,check,3,448.8,149.6,37.43333333,1.05,NA,NA,LN,NA
11034,PI 655990,3,258.6,86.2,25.13333333,0.928,NA,NA,LN,Tall_Early
11035,PI 656074,3,444.1,148.0333333,37.06666667,1.070666667,67.25,339.8,LN,Tall_Early
11102,PI 533799,3,296.4,98.8,21.86666667,0.969,69.11111111,276.8333333,LN,Tall_Late
11103,PI 533882,3,410.3,136.7666667,38.3,1.024333333,73,345,LN,Tall_Late
11104,PI 24969,2,285.8,142.9,21.6,1.022,75.5,343.5,LN,Tall_Late
11105,PI 655970,3,279.5,93.16666667,26.53333333,0.973333333,74.33333333,275.1666667,LN,Tall_Late
11106,PI 609456,2,90.8,45.4,33.93333333,0.502,74.71428571,381.8,LN,Tall_Late
11107,PI 656036,3,366.4,122.1333333,25.63333333,0.999333333,75.5,361.8,LN,Tall_Late
11108,PI 656037,3,435.2,145.0666667,28.83333333,1.047666667,70.11111111,300.6666667,LN,Tall_Late
11109,PI 585291,1,105.7,105.7,34.9,0.679,NA,NA,LN,Tall_Late
11110,check,3,335.5,111.8333333,36.8,0.953,NA,NA,LN,NA
11111,PI 641824,3,273.1,91.03333333,23.7,0.719333333,NA,NA,LN,Tall_Late
11113,PI 533912,3,133.8,44.6,22.76666667,0.723,50,262.4,LN,Medium_Early
11114,PI 533759,3,269.5,89.83333333,27.56666667,1.162666667,63.55555556,241.1666667,LN,Medium_Early
11115,PI 533758,3,370.5,123.5,26.16666667,1.290333333,66.75,264.1666667,LN,Medium_Early
11117,check,3,637.6,212.5333333,39.96666667,1.276333333,NA,NA,LN,NA
11119,PI 597982,3,268.2,89.4,32.53333333,1.130666667,58.44444444,261,LN,Medium_Early
11120,PI 576390,3,223.2,74.4,27,1.361333333,60.375,268,LN,Medium_Early
11121,PI 655971,2,107,53.5,18.45,0.8665,60.88888889,235,LN,Medium_Early
11122,PI 656077,3,182.6,60.86666667,24.9,1.095,59.42857143,264.3333333,LN,Medium_Early
11123,PI 35038,3,180.9,60.3,21.6,0.762333333,NA,NA,LN,Medium_Early
11124,PI 656060,3,227.2,75.73333333,28.83333333,0.909333333,63.25,239.4,LN,Medium_Early
11126,PI 533871,3,230.4,76.8,23,0.894666667,64,296,LN,Tall_Early
11127,PI 533937,2,184.3,92.15,31.65,1.2005,62.55555556,274,LN,Tall_Early
11129,PI 597966,3,327.7,109.2333333,25.3,1.449666667,64.16666667,300.25,LN,Tall_Early
11130,PI 655977,2,205.9,102.95,23.25,1.194,65.88888889,290.8333333,LN,Tall_Early
11131,PI 534167,3,214.5,71.5,27.13333333,0.915,67,275,LN,Tall_Early
11132,PI 597980,3,216.9,72.3,26.13333333,1.062333333,60.875,274.2,LN,Tall_Early
11133,PI 656043,3,348.4,116.1333333,23.63333333,0.915,67.11111111,303.5,LN,Tall_Early
11134,PI 552856,3,291.9,97.3,33.2,1.271666667,NA,NA,LN,Tall_Early
11135,PI 659696,3,249.2,83.06666667,27.66666667,1.044333333,64.77777778,275.8333333,LN,Tall_Early
11136,PI 655986,3,453.2,151.0666667,33.3,1.012666667,68.5,333.5,LN,Tall_Early
11201,PI 561472,3,536.1,178.7,28.96666667,1.220666667,76.375,337.2,LN,Tall_Late
11203,PI 576359,3,98.3,32.76666667,23.66666667,0.887333333,72.75,325.25,LN,Tall_Late
11204,PI 561071,3,271.7,90.56666667,27.6,0.783333333,77,473.5,LN,Tall_Late
11207,PI 656044,3,484.8,161.6,28.3,1.250666667,73.33333333,311,LN,Tall_Late
11208,check,3,324.5,108.1666667,35.96666667,1.061,NA,NA,LN,NA
11209,PI 656057,3,275.2,91.73333333,21.2,0.951,78.33333333,274.8333333,LN,Tall_Late
11210,Tx430,1,109.4,109.4,31.2,0.853,70.25,498,LN,Tall_Late
11211,PI 656086,3,572,190.6666667,28.36666667,1.097,70.33333333,281,LN,Tall_Late
11212,PI 659753,2,179.7,89.85,23,1.252,83.375,348.8,LN,Tall_Late
11213,PI 533910,3,276,92,31.26666667,0.865333333,65.875,251.4,LN,Medium_Early
11214,PI 533955,3,292.1,97.36666667,28.83333333,1.052666667,64.55555556,241.8333333,LN,Medium_Early
11216,check,3,551.7,183.9,37.1,1.223,NA,NA,LN,NA
11218,PI 597958,3,220.9,73.63333333,29.9,1.108,66.77777778,251.6666667,LN,Medium_Early
11219,PI 534101,3,346.3,115.4333333,26.76666667,1.105333333,65.88888889,257.3333333,LN,Medium_Early
11221,PI 656078,2,124.4,62.2,34.5,1.1535,65.33333333,268,LN,Medium_Early
11222,PI 656080,2,151.3,75.65,28.95,0.81,66.625,240.3333333,LN,Medium_Early
11223,PI 656089,1,89.6,89.6,12.3,1.251,60.11111111,247.3333333,LN,Medium_Early
11224,PI 656115,2,83.1,41.55,37.15,0.6695,66.77777778,232.6666667,LN,Medium_Early
11225,PI 533762,2,130.8,65.4,19.15,1.0935,61,275,LN,Tall_Early
11226,check,3,498.2,166.0666667,38.36666667,1.036333333,NA,NA,LN,NA
11227,PI 534144,2,149.1,74.55,14.5,1.042333333,68.625,289.8333333,LN,Tall_Early
11228,PI 534088,3,371.1,123.7,36.6,1.441,68,481.5,LN,Tall_Early
11229,PI 576385,1,72,72,29.9,1.034,58.22222222,299.8333333,LN,Tall_Early
11230,PI 642793,3,342.4,114.1333333,31.7,1.014666667,67.11111111,520.6666667,LN,Tall_Early
11231,PI 576387,3,305.9,101.9666667,18.53333333,1.199,63.625,282.8,LN,Tall_Early
11232,PI 597976,3,202.5,67.5,34.16666667,0.779,61.33333333,318.5,LN,Tall_Early
11233,PI 566819,3,247.6,82.53333333,25.26666667,0.744333333,NA,NA,LN,Tall_Early
11234,PI 656084,3,276.6,92.2,32.6,0.963,67.5,1342,LN,Tall_Early
11235,check,3,341.7,113.9,36.23333333,0.978666667,NA,NA,LN,NA
11236,PI 655992,3,285.3,95.1,26.03333333,1.003666667,64.85714286,279,LN,Tall_Early
12023,NA,3,551.2,183.7333333,NA,NA,NA,NA,LN,NA
20101,PI 534021,3,311,103.6666667,30.03333333,1.247666667,80.33333333,214.1666667,HN,Short_Late
20102,PI 533980,2,119.6,59.8,27.8,1.001,73.44444444,226.5,HN,Short_Late
20103,PI 533839,3,387.3,129.1,31.23333333,0.611333333,67.85714286,193,HN,Short_Late
20103,PI 533839,2,130.4,65.2,31.23333333,0.611333333,67.85714286,193,HN,Short_Late
20104,PI 533807,1,179.2,179.2,29.2,1.627,72,211.25,HN,Short_Late
20105,PI 655975,3,380.3,126.7666667,32.03333333,1.579,67.55555556,192.2,HN,Short_Late
20106,PI 576349,1,15.8,15.8,24.7,#DIV/0!,66.875,209.25,HN,Short_Late
20107,PI 564165,3,303.3,101.1,33.16666667,0.713333333,77.44444444,218.1666667,HN,Short_Late
20108,PI 656003,3,269.8,89.93333333,30.93333333,0.76,71.44444444,182.6666667,HN,Short_Late
20109,PI 656113,3,260.4,86.8,14.43333333,1.102666667,73,95,HN,Short_Late
20110,PI 656091,3,265.6,88.53333333,30.26666667,1.147333333,78.125,182,HN,Short_Late
20111,PI 655988,3,324.4,108.1333333,28.7,1.332666667,NA,NA,HN,Short_Late
20112,PI 656007,3,279.7,93.23333333,26.76666667,0.863333333,66.66666667,203,HN,Short_Late
20113,PI 533927,3,145.1,48.36666667,30.4,1.038,71.25,299.8333333,HN,Tall_Late
20114,PI 574455,3,225.8,75.26666667,30.83333333,0.852333333,73.88888889,311.6,HN,Tall_Late
20115,PI 276837,3,367.2,122.4,32.83333333,1.048333333,73.55555556,347.5,HN,Tall_Late
20116,PI 576345,1,92.9,92.9,29.9,0.842,70.11111111,280.3333333,HN,Tall_Late
20117,PI 656041,2,135,67.5,24.95,1.1595,73.88888889,286.5,HN,Tall_Late
20118,PI 656044,3,525.6,175.2,30.26666667,1.167333333,73.33333333,311,HN,Tall_Late
20119,PI 595739,3,283.7,94.56666667,20.66666667,1.13,69.25,298.4,HN,Tall_Late
20120,PI 656024,3,394.6,131.5333333,31.6,1.007,78.55555556,283.5,HN,Tall_Late
20121,check,3,327,109,38.4,0.838,NA,NA,HN,NA
20122,PI 585291,3,297.2,99.06666667,39.96666667,0.987,NA,NA,HN,Tall_Late
20123,PI 656057,3,274.1,91.36666667,23.73333333,0.841333333,78.33333333,274.8333333,HN,Tall_Late
20125,PI 533949,3,367.8,122.6,NA,NA,58.44444444,254.3333333,HN,Medium_Early
20126,PI 533912,3,142.3,47.43333333,21.96666667,0.571666667,50,262.4,HN,Medium_Early
20127,PI 533866,3,168.9,56.3,30.2,0.974666667,64.625,243.8333333,HN,Medium_Early
20128,PI 534070,3,201.6,67.2,43.43333333,0.787333333,57.66666667,233.3333333,HN,Medium_Early
20129,PI 629059,3,394.9,131.6333333,30.66666667,0.941,65.55555556,247.8333333,HN,Medium_Early
20131,PI 576339,3,275.4,91.8,28.43333333,0.997666667,62,257,HN,Medium_Early
20132,PI 597965,3,254.9,84.96666667,22.93333333,1.314666667,60.88888889,265.3333333,HN,Medium_Early
20133,PI 656022,3,276.1,92.03333333,41.96666667,0.558,64,231.4,HN,Medium_Early
20134,PI 656108,3,181.7,60.56666667,19.16666667,0.600333333,59.55555556,257.1666667,HN,Medium_Early
20135,PI 656060,3,248.4,82.8,27.6,0.907,63.25,239.4,HN,Medium_Early
20136,PI 656000,3,302.6,100.8666667,35.16666667,1.036333333,62.55555556,240.1666667,HN,Medium_Early
20201,PI 534009,3,199.2,66.4,25.66666667,1.107666667,80.55555556,217.1666667,HN,Short_Late
20202,PI 533814,3,273.7,91.23333333,20.46666667,1.304666667,75.77777778,218.8333333,HN,Short_Late
20203,PI 533924,3,215.4,71.8,25.9,1.314666667,71.77777778,231.1666667,HN,Short_Late
20204,PI 533998,3,168.7,56.23333333,20.33333333,0.742,68.33333333,225.6666667,HN,Short_Late
20205,PI 656004,1,48.7,48.7,24.4,0.844,69.66666667,190.3333333,HN,Short_Late
20208,check,3,445,148.3333333,34.53333333,1.011333333,NA,NA,HN,NA
20209,check,3,437.4,145.8,34.7,1.078333333,NA,NA,HN,NA
20210,PI 656070,3,262.6,87.53333333,24.7,1.034666667,72.33333333,221.8333333,HN,Short_Late
20211,PI 656015,3,421.1,140.3666667,21.4,1.273666667,76,141,HN,Short_Late
20212,PI 656069,3,316.3,105.4333333,27.9,1.040333333,80.44444444,216.8333333,HN,Short_Late
20213,PI 561472,3,548.3,182.7666667,26.9,1.044333333,76.375,337.2,HN,Tall_Late
20214,PI 542406,3,385.2,128.4,35.8,0.944666667,79.85714286,290.25,HN,Tall_Late
20215,PI 24969,3,362,120.6666667,20.46666667,1.084666667,75.5,343.5,HN,Tall_Late
20216,PI 48770,3,350,116.6666667,32.2,1.174,71.375,341.6,HN,Tall_Late
20217,PI 597964,3,409.9,136.6333333,24.1,1.177333333,71.66666667,285,HN,Tall_Late
20218,PI 656032,3,409.2,136.4,36.03333333,1.189666667,79,294.1666667,HN,Tall_Late
20220,PI 656008,3,485.5,161.8333333,29.36666667,1.211666667,69.75,336.4,HN,Tall_Late
20221,check,3,417.3,139.1,37.06666667,1.109333333,NA,NA,HN,NA
20222,PI 656083,3,251.3,83.76666667,24.03333333,0.939333333,71.4,585,HN,Tall_Late
20224,PI 656099,3,467.3,155.7666667,25.9,1.567333333,84.875,304.8,HN,Tall_Late
20225,PI 533758,3,290.2,96.73333333,26.96666667,0.916333333,66.75,264.1666667,HN,Medium_Early
20226,PI 533910,3,222.3,74.1,28.8,0.891666667,65.875,251.4,HN,Medium_Early
20227,PI 533915,3,137.2,45.73333333,26.43333333,0.914,63.22222222,259.1666667,HN,Medium_Early
20228,check,3,462.9,154.3,37.86666667,1.051,NA,NA,HN,NA
20229,PI 534101,3,358.5,119.5,24.3,1.105,65.88888889,257.3333333,HN,Medium_Early
20230,PI 597952,3,176.2,58.73333333,23.2,1,64.33333333,249.3333333,HN,Medium_Early
20231,check,3,346.1,115.3666667,36.8,0.919666667,NA,NA,HN,NA
20232,PI 595714,3,333.3,111.1,22.66666667,1.169333333,63.75,256.6,HN,Medium_Early
20233,PI 655993,3,394.2,131.4,30.76666667,1.023666667,66.66666667,248.6666667,HN,Medium_Early
20234,check,3,416.5,138.8333333,35.7,4.313333333,NA,NA,HN,NA
20235,Btx623,3,398.2,132.7333333,39.26666667,4.815,NA,NA,HN,Medium_Early
20236,PI 35038,3,272.1,90.7,19.8,0.825333333,NA,NA,HN,Medium_Early
20301,PI 534053,1,101.2,101.2,27.2,1.138,71.77777778,203.5,HN,Short_Late
20302,PI 533831,1,111.6,111.6,28.8,1.525,73.5,80,HN,Short_Late
20303,PI 533972,2,254.3,127.15,23.8,1.5385,72.75,108.2,HN,Short_Late
20304,PI 534133,3,353.8,117.9333333,25.63333333,5.688333333,71.66666667,225.8333333,HN,Short_Late
20305,PI 656002,3,334,111.3333333,32.3,3.491,68,230,HN,Short_Late
20306,check,3,408.2,136.0666667,37.9,1.153,NA,NA,HN,NA
20307,PI 597949,3,269.7,89.9,33.8,4.742333333,77.28571429,218.8,HN,Short_Late
20308,PI 629040,2,161.8,80.9,32.9,0.743,72.375,148.8333333,HN,Short_Late
20309,check,3,403.1,134.3666667,38.93333333,4.009666667,NA,NA,HN,NA
20310,PI 656061,3,245.4,81.8,28.46666667,0.938666667,74.11111111,213,HN,Short_Late
20311,PI 656006,2,242.7,121.35,36.1,0.9555,74.77777778,211.1666667,HN,Short_Late
20312,PI 656009,2,256.9,128.45,28.4,1.092,75.33333333,225.1666667,HN,Short_Late
20313,PI 576380,3,364.5,121.5,20.46666667,5.766333333,69.44444444,284,HN,Tall_Late
20314,PI 533882,3,360.7,120.2333333,36.66666667,4.173,73,345,HN,Tall_Late
20315,PI 576130,3,474.6,158.2,25.4,1.101666667,75.88888889,317.5,HN,Tall_Late
20316,PI 576359,3,107.4,35.8,24.83333333,0.864666667,72.75,325.25,HN,Tall_Late
20317,PI 656028,2,181.1,90.55,27.15,0.858,74,400.4,HN,Tall_Late
20318,PI 656042,2,210.4,105.2,31.6,0.934,71.57142857,283.5,HN,Tall_Late
20319,check,3,467.2,155.7333333,36.6,5.152333333,NA,NA,HN,NA
20320,PI 656037,3,456,152,31.06666667,4.200666667,70.11111111,300.6666667,HN,Tall_Late
20321,PI 655984,3,263.2,87.73333333,24,4.721,NA,NA,HN,Tall_Late
20322,Tx430,1,80.1,80.1,32,0.946,70.25,498,HN,Tall_Late
20323,Tx430,1,89.1,89.1,32.2,0.896,70.25,498,HN,Tall_Late
20324,PI 656068,1,122.6,122.6,32.7,0.871,74.75,302.8,HN,Tall_Late
20325,PI 534037,3,102,34,25.13333333,2.779666667,62.625,249.6666667,HN,Medium_Early
20327,check,3,410.4,136.8,38.13333333,4.546666667,NA,NA,HN,NA
20328,PI 533911,3,280.9,93.63333333,29.9,1.126333333,65.125,267,HN,Medium_Early
20329,PI 576364,1,92.1,92.1,27.8,0.987,61.125,269.6666667,HN,Medium_Early
20331,PI 534105,3,236.6,78.86666667,25.1,0.963333333,64.125,244,HN,Medium_Early
20332,PI 629034,1,125.9,125.9,27.9,1.006,66.5,256.5,HN,Medium_Early
20333,PI 656089,3,233,77.66666667,12.86666667,1.191,60.11111111,247.3333333,HN,Medium_Early
20334,PI 655971,2,109.3,54.65,17.1,1.0055,60.88888889,235,HN,Medium_Early
20335,PI 656085,3,171,57,18.33333333,3.475666667,56.5,236,HN,Medium_Early
20336,PI 656052,3,402.5,134.1666667,24.16666667,3.665666667,61.77777778,255.5,HN,Medium_Early
20401,PI 533755,3,223.3,74.43333333,24.46666667,1.025,70.77777778,214.1666667,HN,Short_Late
20402,PI 533902,3,230.3,76.76666667,37,0.995,75.55555556,225,HN,Short_Late
20403,PI 533903,3,230.2,76.73333333,33.83333333,1.007333333,69,178,HN,Short_Late
20404,PI 533962,3,146.5,48.83333333,19.6,0.896,69.44444444,220.5,HN,Short_Late
20405,PI 576434,2,169,84.5,18.35,0.9255,80,160,HN,Short_Late
20406,PI 534135,3,311.4,103.8,22.2,1.368666667,80.22222222,162.3333333,HN,Short_Late
20407,PI 548797,3,240.2,80.06666667,31.43333333,1.056,70.77777778,231.1666667,HN,Short_Late
20408,PI 576340,3,232,77.33333333,26.4,1.130666667,68.55555556,193.1666667,HN,Short_Late
20409,PI 656040,1,128.3,128.3,35,1.14,75.25,203,HN,Short_Late
20410,PI 656026,2,223.5,111.75,29.45,1.138,71.75,200,HN,Short_Late
20411,PI 659694,2,202.4,101.2,28.35,1.303,70,188.1666667,HN,Short_Late
20412,PI 656016,2,122.2,61.1,26.6,6.9645,68.33333333,228.8333333,HN,Short_Late
20414,PI 533824,3,222.6,74.2,20.93333333,0.896333333,71.66666667,284,HN,Tall_Late
20415,PI 533967,2,175.1,87.55,23.55,0.8845,74.14285714,283.2,HN,Tall_Late
20416,PI 533989,3,245.9,81.96666667,24.43333333,0.854,71.28571429,273.8,HN,Tall_Late
20417,PI 642992,2,258.1,129.05,27.85,1.1965,69.14285714,317.1666667,HN,Tall_Late
20418,PI 656014,1,140.4,140.4,51.15,0.969,74.5,361.2,HN,Tall_Late
20419,PI 576428,3,190,63.33333333,20.76666667,1.048,70.55555556,298,HN,Tall_Late
20420,PI 651496,3,201.4,67.13333333,28.16666667,0.790666667,81.28571429,378.6,HN,Tall_Late
20421,PI 656076,3,263.1,87.7,23.5,1.018,69.55555556,275.1666667,HN,Tall_Late
20422,PI 656051,3,411.1,137.0333333,32.13333333,1.128,74.875,326.1666667,HN,Tall_Late
20423,PI 656073,1,47.9,47.9,14.7,0.793,78,622,HN,Tall_Late
20424,PI 656107,3,360,120,27.86666667,1.232666667,74.375,359.4,HN,Tall_Late
20425,PI 533991,2,64.1,32.05,17.85,0.951,65.44444444,260.1666667,HN,Medium_Early
20426,PI 533954,3,155.2,51.73333333,20.6,1.01,60.71428571,246.2,HN,Medium_Early
20427,PI 533986,3,247.3,82.43333333,25.43333333,1.024,63.88888889,257.8333333,HN,Medium_Early
20428,PI 533830,3,169.4,56.46666667,14.86666667,1.107333333,63.14285714,235,HN,Medium_Early
20429,PI 576394,3,281.1,93.7,29.53333333,1.229,63.66666667,248.3333333,HN,Medium_Early
20430,PI 597957,3,248.5,82.83333333,28.36666667,1.219666667,65.77777778,237,HN,Medium_Early
20431,PI 595720,3,213,71,25.63333333,5.87,61.75,251.2,HN,Medium_Early
20432,PI 597971,3,141.7,47.23333333,16.53333333,0.984666667,64.66666667,232.5,HN,Medium_Early
20433,PI 655982,3,129.5,43.16666667,22.63333333,1.199666667,NA,NA,HN,Medium_Early
20434,PI 656078,3,225.7,75.23333333,31.43333333,1.172333333,65.33333333,268,HN,Medium_Early
20435,PI 656005,3,281.3,93.76666667,27.83333333,1.044666667,63.77777778,238.8333333,HN,Medium_Early
20436,PI 655991,3,456.6,152.2,26.76666667,1.158,NA,NA,HN,Medium_Early
20601,PI 533965,3,262.8,87.6,24.43333333,0.905333333,70.77777778,219.6666667,HN,Short_Late
20602,PI 533800,3,336.5,112.1666667,21.3,0.928,72.25,216.6,HN,Short_Late
20603,PI 534114,3,219.9,73.3,24.7,0.784666667,69.44444444,211.3333333,HN,Short_Late
20604,PI 533863,3,182.4,60.8,31.76666667,0.746,67.11111111,231.1666667,HN,Short_Late
20605,PI 595699,3,285.3,95.1,22.5,1.396,71.33333333,204.1666667,HN,Short_Late
20606,PI 576348,3,45.8,15.26666667,39.1,0.284,67.125,147.8,HN,Short_Late
20607,PI 576381,3,198,66,29.56666667,1.245333333,73.71428571,221.8,HN,Short_Late
20608,PI 576435,3,432.2,144.0666667,38.8,1.127,67.25,197.6,HN,Short_Late
20609,PI 656064,3,401.3,133.7666667,36.13333333,0.939333333,NA,NA,HN,Short_Late
20610,PI 651492,3,506.2,168.7333333,40,1.110333333,NA,NA,HN,Short_Late
20611,PI 656117,3,275.9,91.96666667,27.03333333,1.469333333,74.33333333,229,HN,Short_Late
20612,PI 656029,1,117.9,117.9,27.2,1.365,72.88888889,155.5,HN,Short_Late
20613,PI 533799,2,190.4,95.2,24.4,1.104,69.11111111,276.8333333,HN,Tall_Late
20614,PI 565121,3,447.4,149.1333333,30.5,1.384,70.11111111,284.5,HN,Tall_Late
20615,PI 534028,3,294.6,98.2,23.16666667,1.103333333,73.5,324,HN,Tall_Late
20616,PI 533789,3,259.4,86.46666667,31.13333333,0.765,72.25,290.8,HN,Tall_Late
20617,PI 655995,2,236.8,118.4,74.86666667,0.766333333,73.22222222,334,HN,Tall_Late
20618,PI 656036,3,421.4,140.4666667,28.9,1.15,75.5,361.8,HN,Tall_Late
20619,check,3,392.9,130.9666667,40.96666667,0.942,NA,NA,HN,NA
20620,PI 597960,3,126.9,42.3,36.63333333,0.905,70,305.5,HN,Tall_Late
20621,PI 656111,3,189.2,63.06666667,22.83333333,0.704,72.25,339.8,HN,Tall_Late
20622,PI 653617,3,187.6,62.53333333,34.26666667,0.539,NA,NA,HN,Tall_Late
20623,PI 641824,3,271.1,90.36666667,24,0.613333333,NA,NA,HN,Tall_Late
20624,PI 656092,3,223,74.33333333,18.9,1.094666667,80,282.25,HN,Tall_Late
20625,PI 533955,3,237.3,79.1,28.26666667,0.854,64.55555556,241.8333333,HN,Medium_Early
20626,PI 533838,3,153.1,51.03333333,25.63333333,1.023,55,266.4,HN,Medium_Early
20627,PI 533759,3,279.5,93.16666667,28.6,0.987333333,63.55555556,241.1666667,HN,Medium_Early
20628,PI 533776,1,118.6,118.6,34.4,1.494,65.625,254.8,HN,Medium_Early
20630,PI 597958,3,213.4,71.13333333,29.13333333,1.135666667,66.77777778,251.6666667,HN,Medium_Early
20631,PI 597982,3,208.3,69.43333333,32.53333333,1.01,58.44444444,261,HN,Medium_Early
20632,PI 534115,3,274.9,91.63333333,23.7,1.190333333,65.22222222,254.5,HN,Medium_Early
20633,PI 656080,3,187,62.33333333,29.4,0.61,66.625,240.3333333,HN,Medium_Early
20634,check,3,311.8,103.9333333,35.5,0.900666667,NA,NA,HN,NA
20635,PI 655983,3,262.6,87.53333333,30.63333333,0.703666667,NA,NA,HN,Medium_Early
20636,PI 656094,3,283.5,94.5,50.13333333,0.793,61.33333333,235.5,HN,Medium_Early
20701,PI 534079,2,246.7,123.35,28.3,1.3245,64.5,276.5,HN,Tall_Early
20702,PI 533877,2,168,84,48,0.7495,63.4,367,HN,Tall_Early
20703,PI 534144,3,163.7,54.56666667,16.33333333,1.077,68.625,289.8333333,HN,Tall_Early
20704,PI 534139,3,99.3,33.1,28.7,0.737333333,62.14285714,311.5,HN,Tall_Early
20705,PI 597945,2,291.8,145.9,36.25,0.9065,65.5,924.25,HN,Tall_Early
20706,PI 542718,3,445.5,148.5,27.3,1.71,61.88888889,287,HN,Tall_Early
20707,check,3,377.4,125.8,37.86666667,1.106333333,NA,NA,HN,NA
20708,check,3,394.4,131.4666667,38.3,1.204666667,NA,NA,HN,NA
20709,PI 656103,3,460.1,153.3666667,27.46666667,1.78,62,343,HN,Tall_Early
20710,PI 656013,2,270.6,135.3,24.55,1.5675,66.5,358.2,HN,Tall_Early
20711,PI 656033,1,101.4,101.4,19,0.913,NA,NA,HN,Tall_Early
20712,PI 655992,2,217.2,108.6,28.95,1.1075,64.85714286,279,HN,Tall_Early
20713,check,3,489.6,163.2,36.73333333,1.149666667,NA,NA,HN,NA
20714,PI 533845,3,232.2,77.4,30.16666667,0.947333333,67.75,257.2,HN,Medium_Late
20715,PI 533852,3,273.7,91.23333333,34,0.752333333,70.44444444,235.4,HN,Medium_Late
20716,PI 533822,3,218,72.66666667,22,1.076666667,68.5,257.5,HN,Medium_Late
20718,PI 564164,3,317.5,105.8333333,28.76666667,0.944333333,71.44444444,231.6666667,HN,Medium_Late
20719,PI 576373,3,247.6,82.53333333,24.86666667,1.074333333,67.375,240,HN,Medium_Late
20720,PI 655978,1,144.1,144.1,34.2,0.908,67,234.5,HN,Medium_Late
20721,PI 653616,3,467.2,155.7333333,38.86666667,1.203,NA,NA,HN,Medium_Late
20722,PI 656082,3,123.5,41.16666667,24.1,0.972666667,80.625,258.2,HN,Medium_Late
20723,check,3,351.5,117.1666667,39.03333333,1.068666667,NA,NA,HN,NA
20724,PI 656018,3,342.7,114.2333333,24.53333333,1.094,73.75,262.2,HN,Medium_Late
20725,PI 533957,3,270.7,90.23333333,26.9,0.956,62.44444444,218.3333333,HN,Short_Early
20726,PI 533833,2,123.8,61.9,38.5,0.744,64.66666667,204.3333333,HN,Short_Early
20727,PI 533940,3,150,50,28.83333333,0.794,64.22222222,186.6666667,HN,Short_Early
20728,PI 533996,3,290.8,96.93333333,26.2,1.227333333,62.55555556,143.1666667,HN,Short_Early
20729,PI 595745,1,134.4,134.4,33,1.243,62.75,129.6666667,HN,Short_Early
20730,check,3,571.6,190.5333333,39.23333333,1.211,NA,NA,HN,NA
20731,PI 655987,3,284.4,94.8,32.16666667,1.137333333,64.5,83,HN,Short_Early
20732,PI 534116,3,199.7,66.56666667,38.3,0.908666667,65.55555556,199.8333333,HN,Short_Early
20733,PI 656121,3,229.6,76.53333333,34.46666667,0.905666667,59.33333333,215.3333333,HN,Short_Early
20734,PI 656109,3,84,28,17.23333333,0.795,57.75,147.2,HN,Short_Early
20735,PI 656116,3,135.9,45.3,28.4,0.551333333,57.55555556,217.6666667,HN,Short_Early
20736,PI 656087,3,200.5,66.83333333,33.03333333,1.115666667,59.11111111,220,HN,Short_Early
20801,PI 534137,1,126.2,126.2,32.8,2.002,68.125,302.2,HN,Tall_Early
20803,PI 534104,1,42.8,42.8,23.1,1.335,66,282.8,HN,Tall_Early
20804,PI 533788,1,39.1,39.1,15.7,#DIV/0!,66.5,381.5,HN,Tall_Early
20805,PI 595744,3,250.9,83.63333333,21.96666667,1.325666667,63,311,HN,Tall_Early
20806,PI 655974,3,205.7,68.56666667,26.53333333,1.701,67.66666667,288.3333333,HN,Tall_Early
