"genotype"	"LN:daysToFlower"	"LN:plantHeight"	"LN:tillersPerPlant"	"LN:stemDiameterUpper"	"LN:stemDiameterLower"	"HN:daysToFlower"	"HN:extantLeafNumber"	"HN:plantHeight"	"HN:thirdLeafLength"	"HN:thirdLeafWidth"	"HN:tillersPerPlant"	"HN:stemDiameterLower"	"HN:stemDiameterUpper"	"HN:percentMoisture"	"HN:percentProtein"	"HN:percentOil"	"HN:percentAsh"	"HN:percentStarch"	"daysToFlower:NR"	"plantHeight:NR"	"tillersPerPlant:NR"	"stemDiameterUpper:NR"	"stemDiameterLower:NR"	"daysToFlower"	"plantHeight"	"tillersPerPlant"	"stemDiameterUpper"	"stemDiameterLower"
"160"	"PI 576394"	6.45430009055821	-45.623789273445	-0.988411127918763	2.69442603939767	7.6070187380062	11.4389347269388	0.431239669269653	-51.6732297410358	7.19798273824861	1.82931964317009	-1.80238033591127	8.26740044801295	3.8758335776767	0.673092202487199	-1.95897304207237	1.99624903670941	0.15695079957308	0.686981236465357	-0.0877974409357111	-0.250591037828804	0.443783621417458	0.0427449239016311	0.0638987329018028	8.5767471962286	-47.1454418959103	-1.40792977536307	3.11531139375655	7.79101358787081
"161"	"PI 576396"	12.4861016924433	-45.7590036718768	-1.22050158744895	1.16710959791942	3.53652472585746	12.0908918399548	0.210200261885477	-37.2582584245773	-1.95623364048759	-0.0614969576136589	-2.3274757775336	3.3445368578064	1.8149371488356	0.6534863923558	-0.373181191183194	1.84448230790599	0.136625081848004	-3.43551290392878	-0.14678100068623	-0.113645652677305	0.309862260951138	-0.00468885503035291	0.0426760053408106	12.2024175966048	-40.3841346468541	-1.77511908301539	1.26619829702227	3.23224003275879
"162"	"PI 576399"	8.52445916537729	4.33218417106238	-1.10136571289548	0.62498407642574	3.05691083701689	10.6509515281812	-2.17640902044903	17.4846581009453	-6.63412314465482	-0.279739495373621	-1.713244456095	1.7680210346202	0.819249122048007	1.16852167715321	-3.15999335754711	1.79747411080731	0.1066529048571	0.59861262432618	-0.121992087677874	-0.047374581618855	0.607781733910163	-0.0535721364416509	0.00342982867034435	9.3995274099639	13.3059689966965	-1.43161105522401	0.626399615782034	2.53490649238051
"163"	"PI 576401"	23.1546930517493	-9.73420522675227	-1.43308052505975	4.78557133354984	10.726864831573	20.905197632571	3.20039623146815	7.29084767868179	7.01307625215842	2.29382195971648	-2.12220394426827	6.68245205903207	4.04297288183147	2.27920806023822	2.47104815239929	1.27951077087548	0.297358414439194	-0.462093507215054	-0.149884776916666	-0.0247998296335235	0.710885538717898	-0.106493967158041	-0.0758297830633114	22.0419989834334	1.29558511629255	-1.81306482150591	4.352218685972	8.84031540424383
"164"	"PI 576418"	12.94779653348	-19.1663908284051	-1.18805903782468	1.48344773303909	7.10465224026285	18.3526444586081	0.497996803319499	-15.1520615512109	18.1965032773439	1.97787776690487	-1.4859486730221	7.56426231871565	2.49876322139303	1.58184280585336	-0.565859501854436	2.02207400607185	0.208307691968253	-1.95899977011956	-0.0758214428009334	-0.124689056433795	0.860448552596607	0.0315240472085704	0.0585399253026831	15.1784016479572	-16.2296320523383	-1.36121817179064	1.81376204359444	7.21576620318892
"165"	"PI 576422"	11.4289683873077	-47.6905331094716	-1.5219645338578	1.9542252238793	6.75622097463399	13.0702872302241	0.316431825265236	-47.5282904386098	15.4891836113548	1.210108260706	-2.30060525606294	8.24212569751741	3.37100796208381	0.243510098514481	-3.75988510695613	1.89108201458804	-0.00230466008999531	2.01581747851785	-0.123604018183196	-0.19587956642523	0.687319641535891	0.067793894435155	0.0921663621246204	12.2856029208842	-45.6145604274953	-1.90920255520947	2.44792992400181	7.30919548950773
"166"	"PI 576425"	10.2498070409996	-49.3189164383743	-1.43355807891507	4.30954611835076	11.7385237040189	10.7408455058053	1.07692392803584	-57.7621439588242	5.75872718521026	2.21364746209536	-2.41851979065053	11.9576395895316	6.58783830023288	1.5350357069238	-0.719303575556654	2.24086089624152	0.261715446256551	-4.54174412290376	-0.139805490810013	-0.282997601230348	0.465808636584183	0.121718660434023	0.0443674009634901	10.4028280682008	-52.3019910913109	-1.89735592318726	5.16813909345174	11.7769376138007
"167"	"PI 576426"	15.3740950399855	-47.331501431869	-0.752889315706572	3.39763996303438	11.7319311399955	17.4356521393525	4.34160781851636	-19.804423356455	7.0535628337891	0.87685146945567	-2.39099572546466	9.38645069741441	3.60792401073242	0.792760409666438	1.50139243891896	1.74046166912865	0.275553709113426	-1.61813521026211	-0.112938085476183	0.0668384579961196	-0.0485054198988243	-0.0399759816610036	-0.0266605152426561	16.2101811026964	-31.1227449462305	-1.47491726804864	3.54000236092476	11.1043371405807
"168"	"PI 576428"	15.1902857873559	-36.7952443240457	-1.19836527795252	2.94779446208392	7.19903633788199	14.106547262691	0.542565977891181	-37.8522550669756	10.8056114011768	3.09789609815816	-2.32233011448078	12.4339404761279	6.24507765708438	0.605116765917799	-1.35786228904512	2.01595654736418	0.0895866416075932	-5.31225834040887	-0.150214281869867	-0.187921356595402	0.29331057441024	0.223384508961799	0.209626055922768	14.6781010962693	-35.6025322042983	-1.74378184061484	4.25654903538523	9.50954105976147
"169"	"PI 576435"	10.5549002779777	-42.3938547235917	-0.943200808544161	4.00085676656315	7.22054010631192	11.7184366819022	-0.0284487663999108	-40.2182902092829	14.5648716671247	3.03720220073743	-1.3121733986493	5.88001036140174	4.94919785090336	0.587998735419803	-3.09631384835574	2.02329586383809	0.00702302674847816	-0.172409712108167	-0.130899452757435	-0.167983894668584	0.694319512537041	0.0200074983619112	0.00134316769008613	11.0730799062807	-39.5863841857748	-1.22645670848634	4.33780384694029	6.74737575273365
"170"	"PI 576437"	6.90782877833273	18.2370715760305	-1.20869291711808	-0.940053632015416	0.504363173133888	10.1543318356651	0.376312208090718	20.8179797482846	3.30938125230098	1.01243600204279	-0.88151435096046	3.12762239773092	0.413013092728723	0.829283662055161	-2.02522081796489	2.62678281805418	-0.000577829355067843	0.780544117031072	-0.109953422862566	-0.105686449191028	1.30978496561846	0.0848564680731772	0.161052884450924	8.45450426825796	21.1744422358388	-1.13927343057601	-0.466874416843957	1.70527564345128
"171"	"PI 585295"	17.0226985906266	-53.9588787202647	-0.893747505897531	3.67936641032258	10.8341814889187	13.2070806310959	-0.468774879359152	-46.485254093366	15.3475697056443	2.74538687007739	-1.90969997544339	11.0255491969536	5.58937895337225	1.03228053571061	-2.37152177906734	2.49525420645483	0.0179589331810438	1.2747899151072	-0.178527032726475	-0.133676173174048	0.304003339814485	0.0981758051539501	0.0447189172948565	16.1749612507943	-48.9751885090415	-1.37512719355561	4.17384493938061	10.7050858795857
"172"	"PI 595699"	15.2211223067018	-59.7849616870754	-1.36757210981685	2.0868474809302	6.73592154982065	17.0662415189565	-0.784374893319972	-52.9965520333916	11.3222452133463	1.77943330386029	-2.23970292762914	6.19902700951997	3.2497031806607	0.709289813565637	0.680239999433498	2.14684569438797	0.496140349547309	-2.08208202552175	-0.115688770625978	-0.149593847298874	0.530361943609167	0.043432361355092	0.0271988456483984	15.6848665460782	-54.3424980446131	-1.79476953444121	2.45542971769421	6.40806183713241
"173"	"PI 595702"	8.19682677568693	-2.86260193689552	-1.1827380174884	0.19430819519966	3.29960880763988	8.37116432297894	-2.08751315967614	-13.0166004031494	4.90657738881141	2.41865907595141	-1.95382763867099	6.12030858337109	1.80119551749216	0.779672768772104	-3.23020539693427	2.6359662020095	-0.0683206293062753	-0.933826326664745	-0.147551278568342	-0.20619115567336	0.532429987415222	0.102560528385662	0.151918882980552	8.46407527652372	-5.4067177123204	-1.57660317351223	0.776925595921768	4.49582174681519
"174"	"PI 595714"	8.13828722511231	-61.3310527750312	-1.20895177306582	2.87914911840594	8.21630815946009	9.85077510448543	-2.58305142688351	-69.1762490856598	12.1528057534321	2.33671865041208	-2.04324394627397	6.8150130258106	3.79219238821501	0.565160759417061	-1.50836610907444	1.36382498525777	0.151482774050429	-0.676553073037183	-0.127912689676717	-0.313976450819234	0.49800084753596	0.0188978181647313	-0.000562580323697503	8.81085002559074	-63.7475243839598	-1.62720147958695	3.15507928522902	7.38518025064995
"175"	"PI 595718"	2.01856141799123	-53.7067636770072	-1.12371735929031	2.08941752901292	3.00139389399319	4.48944126470524	0.134006805222852	-50.3470165310393	10.797122026126	0.753002460646445	-1.43175227483769	3.90881834173218	4.40642240943872	-0.356361362993214	-0.558594567325732	0.231401477081121	-0.0181320667257311	-4.54530552909365	-0.128252677112732	-0.175288154121221	0.81722550149674	0.150338046144362	0.0836755821728219	3.43116446066536	-49.9142003582618	-1.30124476410171	3.08738733218488	3.39150888202061
"176"	"PI 595720"	5.52473131921904	-72.0765876308574	-1.49390366440824	3.34482382969879	6.0381397010904	5.93345581579059	-0.605356826929203	-71.6858540316379	6.41414439792237	1.54553913716053	-1.66935845589837	8.42661447060236	4.87137304257791	-0.396227679391465	1.64721632889422	0.641305512009506	0.479334371684363	1.879290624237	-0.149675435277672	-0.252958668690138	1.1971000186497	0.0690795350320951	0.124023837787547	5.92149651650252	-70.1155607667427	-1.62546298563915	3.90873577749544	7.21382721791212
"177"	"PI 595739"	13.1507005691191	-50.0476641041604	-0.713691737575258	5.59852455858439	13.9670909410544	13.0563995317859	2.30619325909723	-41.9597071624618	14.0212972815986	3.39431254562307	-1.67078269417751	11.8689889428671	5.63725068065149	0.494916141909416	-3.79055224265009	2.51864405352079	-0.042817309711634	2.55792196250932	-0.14197423082955	-0.122495895121516	0.306144982077293	-0.0458187729689036	-0.0186535874918235	13.2628258047983	-44.6006045126494	-1.18145903988461	5.56084601200782	13.0856183075896
"178"	"PI 595740"	16.0193905467424	-32.6173400449709	-1.27115379120292	1.89963127843199	7.26657171403171	19.4117353664381	5.1413647119944	-19.6922704628363	1.56605231674029	1.38790271386864	-2.07765425060345	9.73846082639032	3.40104012912536	1.26680097629711	-2.88132746878281	1.74453794165409	0.00966759888370637	-0.333911299138889	-0.0965714977650332	-0.0639755040993514	0.54095568075191	0.0761226255721546	0.12184475518398	17.3596796009175	-24.920647308953	-1.67863683232309	2.40490301025789	8.32168073547533
"179"	"PI 595741"	9.97116368978636	-49.9028739155668	0.105428843281911	0.202581682315703	4.15817888525941	8.19040807389027	-0.644588439491914	-45.1899287715696	13.7995572766896	-0.396639546081283	-1.07172039450691	1.93364523730624	0.189425105754918	1.42170024881653	1.00571383481291	0.988922726948285	0.457567846208879	-1.09948372601959	-0.168792805187739	-0.155456637003063	0.134605844533749	-0.0793970837456459	-0.0294987962892515	9.20954129007703	-46.1360662017143	-0.484096157805656	-0.0120937334565116	2.96788759271271
"180"	"PI 595743"	21.2378298792463	-63.3010146118299	-1.09972231322388	-0.394504528920105	9.53388638632853	18.6977447488895	1.18755737305393	-52.6461905478494	23.1126647864273	1.16792138700851	-2.14731821445386	7.63701536761288	0.231709601336961	2.0420608024129	1.81521197664231	0.776602596569305	0.252808166123517	-8.60823454873226	-0.156236524543965	-0.111831183173795	0.324121619286118	-0.00817046190614079	-0.0151574422346669	20.0643710689356	-56.2704036050294	-1.62812797503909	-0.294604002187444	8.65116816917989
"181"	"PI 595744"	6.455701988663	-13.8769843038095	-1.45082668166846	2.68417447342043	4.06023101058092	9.1503591971808	-0.0756891406581511	-25.4155019219143	6.59024374421348	2.94868672453897	-1.99200469809759	4.7425476819302	3.93205632777726	-0.209636859955071	-3.03725079273025	1.64399427090972	-0.259116791228612	1.66829770017392	-0.117847848720547	-0.232703457338127	0.845984295990651	0.0486197665713712	0.0726416429985201	7.6527505880142	-17.3348879780786	-1.77683052489186	3.12816534442485	4.25339864549945
"182"	"PI 595745"	7.55811273684512	-13.9896039762205	-1.10967114188429	3.27787218920321	6.89029516473608	6.79221282014921	-2.93561691167881	8.49026520861149	16.4643211793205	1.16320754455012	-2.39642081937856	2.69427366119586	3.12888038839939	0.579675298662382	-1.0303683083582	2.08307296812202	0.0205320004060712	0.374056030579986	-0.160933456651577	0.0140277853573918	0.169881865112927	-0.0703567306902051	-0.0899858630556017	7.55537225948158	-0.830998193258254	-1.70257182225357	3.18617497435943	5.35772748956952
"183"	"PI 597945"	6.32684740465605	-30.8289483785514	-1.39070160700812	6.16555550730727	11.6805394157117	13.381813336553	-0.540271464227967	-22.6013083406099	11.8936106948262	1.63938902333001	-1.33601362781788	6.89523326336881	3.84859416820118	NA	-4.13697992035916	1.54919367696856	-0.0528452748695962	2.88476536029139	-0.0607289735167135	-0.101873369841327	1.28247560959335	-0.202479308633469	-0.0943748888234805	9.68050309086327	-24.9286569035714	-1.36562069037827	4.86609424879396	9.20727994833671
"184"	"PI 597946"	1.91036759722814	-31.9165770265171	-0.336763719876874	0.411383340640701	2.71938440854631	7.89281189039425	-3.13004109463505	-23.3659263440623	10.9549072603018	2.0923545165316	-1.00311098039327	1.75542033194692	0.885137864140009	0.359208598157789	-2.59531477755647	2.45290524584296	0.0172292158936718	-0.0498212168528303	-0.0794398508762482	-0.100102635774236	0.382299825016251	-0.0241710181260988	0.0154667726698306	4.46597607562826	-25.7419673491977	-0.684011279608857	0.37504585103614	2.12637770442799
"185"	"PI 597949"	22.5096304878004	-21.4880612122319	-0.431777190816176	0.492845504599624	6.61264636180755	23.61497713105	1.71846414503231	-20.324641370572	7.73701124962596	-0.245551912391698	-2.1087317270303	6.87222137766465	2.30997726482729	0.466785924664888	-5.51670551696743	1.4680289115049	0.395306577581066	-5.72107419349752	-0.114567674877313	-0.148795585345349	-0.0590477696852656	0.122088647192447	0.0530133317763918	22.7902529948	-19.8419102635407	-1.20427755978887	1.18838013650263	6.61446515597147
"186"	"PI 597950"	3.80898686680197	39.3896930609872	-0.960286850058344	0.575596249644448	-1.26293231175421	6.51130936299538	-1.6607476682008	20.0765633030201	-7.60669494956483	0.234295301588654	-2.2153172037088	0.291982680469474	1.54968829827672	NA	-3.74109638144493	1.02145866899384	-0.0517887794102033	0.118104111027925	-0.121984204687759	-0.208530068798718	0.173658876829182	0.0301659864119154	0.127137370541774	4.94572707714978	33.4998161729563	-1.56427870690928	0.872265396239509	-0.585333444456419
"187"	"PI 597951"	7.20756374953386	-14.0196497532474	-0.761107057455982	0.523962890347374	4.10094955327225	11.7841757601158	-0.193555718312854	-5.73671305286812	14.7909270770995	1.31685087973915	-1.7733963539449	4.60308079538742	0.972304852427195	0.295303919056005	-2.70426532006928	1.99279037519106	-0.118938056760505	0.535215624956849	-0.0922402969525149	-0.0890396520628478	0.284484567137016	-0.0266296021949636	0.0662091930647989	9.66133999410957	-8.04975741774567	-1.28439014121409	0.587481453581962	4.33981136394178
"188"	"PI 597952"	9.21561665464323	-55.3710157121689	-1.12327446635162	2.45610637833303	8.72570955066769	9.69085896416963	0.161998419799144	-49.8247162720914	18.9873656925776	2.45345565146476	-1.69503249129731	7.37415574545628	2.78905241802462	0.692481092827932	-0.109146502072913	0.984959005851715	0.323564539932402	-5.56483419367063	-0.14183665755405	-0.155629942027856	0.643029529041903	-0.0323585030524491	0.000948994892067772	9.20702010729322	-51.6175869709998	-1.47135290915876	2.41625029406835	7.94945711619132
"189"	"PI 597957"	9.37831459113804	-65.9517075717094	-1.37304408272095	4.06719996895912	11.3454892341533	12.9318959709177	1.24348970014431	-37.783676485355	3.24246119331489	1.72411791689924	-2.11883159827626	9.35491778117881	5.00699105073711	1.03934204983052	3.26330909517773	1.53520283494858	0.395274015566057	-1.15500595894446	-0.102639287946926	0.0888119299675997	0.632431133083148	0.0192341796691175	-0.0170120894022715	10.884231041555	-49.8215628517992	-1.73647021475907	4.39462524559978	10.5396443013484
"190"	"PI 597958"	9.86630769689713	-44.3742826735382	-0.795195353416736	3.10079264139838	8.68572526469544	12.9539318868397	-0.280493380556543	-39.9564460019698	9.08997245196592	2.2047515064325	-1.31594028234589	7.66978087749474	3.95823717133302	0.676884066941569	-2.29319718790585	2.46554552422928	-0.157561336572823	1.31334141930368	-0.107863059505881	-0.150201287659951	0.556292745750756	0.0138337947621414	0.0111027259378206	11.072268171028	-39.3808834715672	-1.0819253746006	3.36778417380435	8.32008362174451
"191"	"PI 597960"	13.3389435376514	-51.2850377093456	-0.33893491312638	3.39352719769091	6.74813180912976	15.6346901369092	1.82174272213572	91.8145428984902	4.27545853356824	2.36312402533739	-1.988924598251	5.51897509834058	1.66195945617859	1.40878319558984	-4.97394460148697	2.8520843122167	-0.0141433971770399	2.20874689468115	-0.112885808237183	NA	-0.0449426085851237	-0.200486154080438	0.0049425024431132	14.5035228101367	55.0779897506338	-1.11854974796219	2.42281360898982	6.04504265904092
"192"	"PI 597961"	7.9406691630761	-52.2265430411628	-1.3848465575828	2.53230264319401	2.68207921808054	8.37770393930549	-1.97568266528155	-58.7130826353168	7.53874330307948	2.0499766179184	-1.72485402717686	4.42847007262879	4.11992670069012	0.230454332136261	-3.10068682611202	2.56762929972461	-0.00979122515273859	1.10396099618587	-0.144656258137847	-0.271606051532855	0.961853660736276	0.0795089296588897	0.115675293117781	7.87676655805238	-53.04185623656	-1.56772644291302	3.0737175176564	3.39913974424198
"193"	"PI 597964"	15.2898630313168	-38.3869089451612	-1.33931842432402	1.95240739995927	7.37273216151866	17.4167790865327	1.33571428786228	-28.1552891703449	10.2321722039097	3.70527632687043	-2.41698066152181	10.3900596927231	3.92216941162042	0.983380703856087	-3.60786255430589	2.97639840901246	-0.116622361185815	1.9817820364764	-0.112281341606166	-0.0909887022751405	0.360731404578555	0.119689893293331	0.138619915342409	16.4051367372441	-31.1092636191022	-1.88176798966301	2.67804205845008	8.66539254281741
"194"	"PI 597965"	5.16000744285741	-27.7742358784135	-1.01605898900223	3.61271216704639	4.85885219745691	6.95927346982893	0.397303482723526	-38.8893241944747	9.26260251585726	2.16060368912954	-2.02300981653515	6.81038490235224	5.00908104616544	1.24142128957304	-2.62343893537768	2.56214790484509	0.0227109625374089	0.538214811108993	-0.131840099371762	-0.255371516587257	0.332455566551494	0.0570091152975504	0.114079073113606	5.72699278965349	-32.0445704861812	-1.515809006598	4.10367057726875	5.69203791126633
"195"	"PI 597966"	4.03921889186433	-52.1773966323796	-0.429029093502044	3.69384925331058	6.17723630206976	9.87017389326358	-1.25021282417424	-47.3619357300381	5.2520948263963	1.65959122974409	-1.0119451550105	6.4255754487194	5.01989643693747	0.466885019890102	-4.82866232457628	2.42799239421411	-0.215227694870766	-1.62041237182464	-0.079200959686839	-0.157977907940798	0.436005633523635	0.0509646628545361	0.0534011359980438	6.91344790893093	-48.3583547301253	-0.701746320814063	4.10452488820247	6.19269439346343
"196"	"PI 597967"	10.1650853054913	-55.4573357184683	-1.424443191545	3.36693105937394	7.21967210941828	13.3320103797692	-0.0882978300374485	-47.919444103992	16.6129310450689	2.79548758318008	-2.22999642292593	9.92414532964527	6.47231176303766	0.141207159314654	-3.5996874191443	2.73509204246598	-0.0837921279092392	3.34417883339883	-0.106467386929143	-0.135088818146429	0.609992783123064	0.199732999002453	0.129388116927547	11.65443865707	-50.0068698466467	-1.82729361792202	4.82392187105807	8.52284414715995
"197"	"PI 597968"	8.53526177688678	-60.5522404240478	-1.14672439408994	0.455314959207134	5.204736973358	8.30364743678462	-0.868317497347373	-53.3811331527766	15.6717679475566	1.63014853610336	-2.19851501581696	6.28347848375635	1.56046471139018	1.43749953692182	-1.09516820314294	2.2318376265512	0.0921529282816668	-0.587816223803076	-0.152099252044833	-0.146656395404821	0.331518022386286	0.0448684092594385	0.0832343749893118	8.31964568134665	-55.9107510675721	-1.64813088705311	0.761841578831512	5.58306515894487
"198"	"PI 597971"	9.7555747016449	-45.6936547134504	-1.53880940303621	1.61417357171456	7.74127847106208	9.4711172875732	-1.05843349733809	-39.7714654735345	4.89104621253831	2.19691675964445	-2.30277718447244	9.19768964373563	3.29674162311616	1.18343150248373	-1.36658850453005	2.53956268986867	-0.0469616199293043	0.42152475169777	-0.150429250986093	-0.137886493193833	0.711173382121585	0.0957830421670436	0.0884206498364819	9.7001635874402	-41.3810502702057	-1.94823057640118	2.16477500965068	8.23717755968024
"199"	"PI 597972"	6.72881660083861	-38.106933414581	-1.25101327151053	4.36698472339461	10.8404328659788	8.45549261485982	0.1050727194331	-36.8645320752189	22.0873002706847	1.95955158840185	-2.24458781046811	9.185215836222	5.10614502887562	1.30666801870403	-0.93311658350197	2.25296839983129	0.349431433721156	-1.26408260348132	-0.130084695949918	-0.169858283636716	0.398355737538845	0.00344552377551837	-0.00773203693158965	7.577486631734	-36.7551036629441	-1.74680714321025	4.56763315380439	9.84917101165809
"200"	"PI 597973"	13.6143484548194	-30.215185310854	-1.42816610924072	1.71687319020041	7.89333326649727	13.0409975429343	0.887841604443753	-27.388571835335	18.9459661360513	2.61819687212585	-2.20751592750169	6.93032034336034	4.496589407788	1.5673110232644	1.30065706338851	0.00287174922317016	0.292655309705124	-10.4404868189584	-0.14693138465609	-0.145795563637358	0.633503339885145	0.20010781981529	0.0130159687006563	13.5123460498285	-26.9718049291253	-1.82660003308525	2.8448931828945	7.41421404462311
"201"	"PI 597976"	4.08078431372827	NA	-0.408551066094021	-0.298704952369143	0.993844924168596	7.74593901327072	-0.473469619174608	41.1664302339933	12.9416614517215	1.46885649580576	-1.39626118180874	2.6473461750553	1.17546326926017	0.245119072758627	-3.86333276922017	2.44773626547944	-0.00535542702342709	3.97446863976874	-0.108493109126264	NA	0.250541862061349	0.0927880221724553	0.11971230115549	5.73148469111238	44.9662267936838	-0.885696384797035	0.256585177612203	1.81979551294931
"202"	"PI 597980"	3.27004937186653	-43.0802150188756	-0.755912190000718	2.69937469750066	3.09833812468328	5.59177316114483	-1.05327316920408	-39.4733738964418	17.741179833356	2.03140249020228	-1.98714072634383	1.52954698128512	3.12324755029786	-0.152266642170786	-2.33534127839326	1.6580992618353	-0.0835904020278446	-0.697386520515131	-0.128097220619954	-0.155875082363323	0.167452149790498	-0.0236956589315496	-0.0067649991026299	4.4473614588965	-39.5875896401351	-1.31285483782313	2.81798451499252	2.51548138584562
"203"	"PI 597982"	0.132217395837891	-27.645502346735	-1.32586629746136	2.93054496377271	5.69165046084568	5.24823394382762	-2.5499414199404	-34.015916552667	6.02574762871628	2.54184689714959	-2.07110892990876	3.7495274801253	2.6577141926464	0.910465948029714	-2.79634750147471	1.97831549118597	-0.0248372441145997	-5.78288312967405	-0.0938606810687772	-0.216878336933102	0.610129375737638	-0.0830995344210459	-0.0185999537112284	2.72030572649894	-29.1111997832775	-1.72099649666904	2.72490490964923	4.82013068182532
"204"	"PI 601816"	16.8319905007079	10.8825881748526	-1.1975644774211	1.76342497278109	6.93310429021343	15.31879196178	1.98049507857405	65.7987727704185	10.0688121519001	3.1214907516634	-2.16061485440827	6.52931467696776	3.48008335593343	1.00529328684144	-3.40877708851586	2.72183411399817	-0.0533716026974217	2.34172983051574	-0.152326310348816	NA	0.404759509952907	0.0976738368077695	0.031279539991532	16.3087031258489	40.0953004207137	-1.67666507329776	2.41550131869534	6.84068085769663
"205"	"PI 607931"	18.8102430567719	-57.090751888602	-1.15129749187552	0.331092511510974	8.2334923983635	16.7422363915006	-0.597019150600152	-54.2640365265251	17.203170106621	1.57086354358912	-1.79421781653358	5.12251336314172	1.7771874303614	1.21150625756779	-1.8804064989778	2.57522169702898	-0.185950706570673	0.851952672051423	-0.155188579707086	-0.187184400988226	0.607315364022324	0.0832146118541933	-0.0529996240196284	18.2496467455887	-53.3368669568675	-1.50098179448186	0.822641915273259	6.83013991882183
"206"	"PI 609456"	14.1635313737091	-25.4442068936752	-1.03294272734108	-0.90833425988948	4.58774409492211	13.3684894986186	3.39270501014321	NA	3.82532730086016	1.0362904272489	-0.683622630848286	4.78840811568469	-0.334599434892394	1.76124506093565	-1.96725280121267	1.68202477317704	0.173975965928697	-9.87033169573719	-0.14861177628821	NA	1.18026596428192	-0.0154394577092503	0.0546859217957214	13.9886602010927	NA	-0.971427033520178	-0.833159378139988	4.45404945638447
"207"	"PI 613536"	11.056642156091	-30.8193318797631	0.25724157030067	4.99496660296021	9.94387217899873	11.4834933157961	-2.15570493856786	-9.68065459967722	-4.32231181160787	2.39305246302893	-1.68666678839523	7.81800683192785	4.46204852317105	1.3066752659486	-1.75295208711005	2.46840134832451	0.292560746664751	0.42683722076416	-0.139203859091873	0.00489015515775042	-0.137164729272101	-0.089561712971512	-0.0216497030941316	11.2653312418101	-20.6477033045026	-0.648393075918312	4.63411226579154	8.91142938129971
"208"	"PI 629040"	17.1495211089798	-63.298866433846	-0.737557581737855	2.62958716974217	8.01115526119583	15.9098597164292	1.87012111746026	-67.0631422581087	19.8271884607189	0.677627996951007	-1.47476038757363	8.06068399825493	3.97925551565701	1.32965768479133	0.0164226644335925	2.10931918001094	0.164888508418519	-1.06478243150033	-0.14862174563389	-0.274828340430676	0.425611684080396	0.0578336838944633	0.0442372823716898	16.5688766943598	-63.7890603378192	-1.12831855287087	3.07349666597466	8.08965429114481
"209"	"PI 629059"	8.80104513314057	-46.2375569316422	-1.1963409848422	2.2002562261087	6.25437998287899	12.2725864639815	0.530715134079841	-51.2003923200219	26.6316534540578	2.61420503269317	-2.14907771784372	7.99751536948661	3.31993137262485	0.719095554504943	-2.5371948509476	2.19075283541599	0.0567476447765358	2.73660026205937	-0.104438118723663	-0.241751180762175	0.411563890908033	0.039021279521759	0.102075960485774	10.2606328919992	-47.3632033744674	-1.67801264171796	2.5746983459392	6.93658912384243
"210"	"PI 641849"	-3.06536332296565	NA	-1.2105540610487	-0.800321630163148	1.56474623074365	1.94810041984165	-2.09588392355719	63.5170510199467	9.12237576818914	1.43556745915663	-0.954989449460266	1.62154333522677	0.189412966750733	NA	-1.69353314081698	NA	0.354758040464889	NA	-0.0998997283929832	NA	1.26136740561435	0.0373952352699014	0.0555129136086753	-0.135622780953113	63.6488764589459	-1.08428503380139	-0.515721136584362	1.53937081345835
"211"	"PI 641874"	5.60566415773337	-63.6458254255081	-1.31401449772149	3.53635710436424	6.79680466699315	11.0749080126433	-1.12029185939735	-62.0941072566131	12.9235020716098	1.62344737802016	-1.80678985718588	8.05645240183947	3.96359923158726	0.296374959816226	0.343381124780477	1.89883734961699	0.0670373463387505	-2.48176823446817	-0.0823548535760352	-0.215579537909573	0.795173776476062	-0.0218003474099886	0.0847869941358711	8.13142007582626	-60.7589218741225	-1.58051736332641	3.58732134999022	7.34856940020127
"212"	"PI 642791"	15.2762584963805	-50.0954866915312	-1.38260102798603	2.35781496858236	6.94895968696599	14.7317051934934	2.21700189757612	-46.0292502625662	15.4925487732137	1.98539428539302	-2.14883029273289	9.69532363948929	4.21847236493482	0.634062518443124	-2.66531114478258	1.25969652840596	-0.0470168566966903	-8.32982814125737	-0.143720597221082	-0.162112389515754	0.620974394460672	0.105442095944885	0.131843998838192	14.8509962753725	-46.6730998401002	-1.78779282850791	3.0317112161798	8.07920053710765
"213"	"PI 642793"	10.0372178272899	-52.1977260796762	-1.45153902735344	2.79741136876277	3.93672413583747	13.0187561750052	0.234624413296207	-50.1441866247095	8.51116077033978	1.86725433861186	-2.36944092907873	4.4243234058643	4.48698101867436	0.678040448203874	-3.68744809547841	1.82761497003532	-0.0195622077866651	-2.30211143104227	-0.108961690768234	-0.18575089948094	0.529319453338674	0.086539072832709	0.0660799434725983	11.3727630017978	-49.1497388254271	-1.91493355441318	3.45737723443644	4.05419064851848
"214"	"PI 642998"	10.6710202885708	NA	-1.36698654530321	4.51024174332168	4.79360671777304	12.5968764960465	-1.52114176169455	NA	8.48815355549251	1.03193727063015	-2.15379057860236	4.56454545378884	4.8971134966357	2.47043722466193	0.102596261979788	0.309786520670413	0.415325388143571	NA	-0.121230703125135	NA	0.597182278454301	-0.0232485716183656	0.0395653456961485	11.2271181777267	NA	-1.78376907682544	4.53757395455375	4.59018668838463
