Taxa	SDW.HN	SDW.LN	SDW.NR	SFW.HN	SFW.LN	SFW.NR	LC.HN	LC.LN	LC.NR	PH.HN	PH.LN	PH.NR
PI656034	0.800000000000004	0.133333335394516	4.99999990724681	6.3333333333334	1.00458420421439	5.304432527173	5.33333333333333	3.28732635747795	0.622392410537871	39.7000000000024	28.268844475922	0.404372931968156
PI656035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656036	0.633333333333341	0.100000000076819	5.33333332846821	6.13333333333341	0.699999999999999	7.76190476190488	4.5	3.64126250813739	0.23583509564156	32.1666666666721	20.4333333333332	0.574225122349379
PI656037	1.1052344676214	0.233333333410152	3.73671914538942	9.66329249957159	1.03333333333333	8.35157338668221	5.25	3.47459584147073	0.510967099349827	41.3398152869369	22.7666666666664	0.815804478196371
PI656038	0.303866416642512	0.100000002137883	2.03866410146204	3.80411067177552	0.771250870881054	3.93239076337096	5.66666666666667	4.11137509782425	0.378289874272353	34.1564226716001	21.268844475922	0.605936923854413
PI656039	NA	0.166666666666666	NA	NA	1.16666666666667	NA	5.25000000021379	3.8333333333333	0.369565217447087	36.1104180520553	25.4333333333329	0.419806738612946
PI656040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656041	0.915669950496617	0.133333335394516	5.86752452256046	10.4725999342659	0.965236632849411	9.84977463334606	5.33333333321314	4.28732635747795	0.243976522550178	25.6060923411783	20.482040071304	0.25017294429832
PI656042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656043	0.990621058479698	0.233333335447851	3.24551878358203	8.93917495688508	1.20458420421439	6.4209631220551	4.50000000013993	4.16666666666665	0.0800000000335875	45.6447489094455	26.1021778092553	0.748695041578515
PI656044	0.554975410632695	0.149999998620472	2.69983610491148	6.62188444776939	1.14656522017221	4.77541018274984	5.16666666654648	3.24697130494502	0.591226463466996	34.3949574736185	19.4149201781934	0.771573468133569
PI656046	0.551011756000867	0.166666666718941	2.30607053496827	4.14281875623166	1.05120341077559	2.94102484235191	5	3.84743805955967	0.299566080752509	25.0140511306727	22.8453652863048	0.0949289195943814
PI656047	0.523029100027333	0.199999990439309	1.61514562514966	5.68715641622354	0.517358246798212	9.99268534215853	4.16666666651114	2.73489725013378	0.523518540342722	32.0358055260341	12.0407276194934	1.66062039923315
PI656048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656049	0.833333333333337	0.0999999999466658	7.33333333777789	8.33333333333333	0.733333333333336	10.3636363636363	5.66666666666667	3.88096109947436	0.460119419242354	41.2666666666665	24.2999999999996	0.698216735253794
PI656050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656051	0.0871001541435762	0.133333330397156	-0.346748829537719	1.81576195998952	0.878744502874916	1.06631387627353	3.83333333300669	3.66666666666665	0.0454545453654656	20.2172702624107	25.356896793857	-0.202691463913338
PI656052	0.774994606032795	0.133333335447851	4.81245945306685	7.41468957348276	0.777265108912694	8.53946020278084	5.33333333332553	4.00000000000001	0.333333333331379	27.3667509036153	19.2842332584382	0.419125693869132
PI656053	0.970701298049193	0.166666669051064	4.82420770497181	9.38296199512849	0.906757264449787	9.34782114574179	5.5	4.04762776614103	0.358820602528786	40.438035793349	19.7039024663786	1.05228562526381
PI656054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656055	1.17009062512173	0.166666666755227	6.02054374699993	9.95643616700332	0.933333333333335	9.66761017893211	5.33333333333333	3.15451279016763	0.69069954319314	40.2397061082717	29.2333333333332	0.376500779074295
PI656056	1.4	0.133333333345075	9.49999999907534	14	0.966666666666665	13.4827586206897	5	3.26672354015336	0.530585597018494	45.6999999999994	25.5333333333329	0.789817232375986
PI656057	0.899999999999814	0.0999999999466656	8.00000000479823	7.36666666663341	0.766666666666669	8.6086956521305	5	3.62065969081129	0.380963809630957	37.233333333401	23.7333333333329	0.568820224721981
PI656058	1.0867572917884	0.100000000076819	9.86757290953564	10.4064361670033	0.750000000000001	12.875248222671	5.83333333333333	4.07853199213018	0.430253175551685	40.9897061082719	13.6999999999999	1.99194935096877
PI656059	0.741661272699471	0.100000000323214	6.41661270302318	7.84802290681606	0.696565220172197	10.2667452803285	4.7499999999922	3.66666666666667	0.295454545452417	25.8000842369453	15.7546882549096	0.63761312312259
PI656060	0.929188859434428	0.199999990439309	3.64594451926434	7.73246745645665	0.850691580131544	8.08962500282531	5.50000000013993	3.43339020682002	0.601915211738775	45.4678975297162	20.5073942861601	1.2171465031226
PI656061	1.08084916608513	0.166666669104398	5.48509490165727	12.2725722760447	1.04009059778312	10.79952237065	5.99999999969675	4.16666666666668	0.439999999927215	41.653917097756	23.9705691330452	0.737710809725122
PI656062	1.53736376101484	0.100000000076819	14.3736375983385	11.499116018997	0.649999999999999	16.6909477215339	4.25000000036151	4.32853199213018	-0.0181428696637684	34.9362314008025	18.6	0.878292010795833
PI656063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656068	1.03856780095473	0.166666657094234	5.23140716362673	10.2966258329049	0.984024913464878	9.46378571519003	4.66666666666667	3.16666666666667	0.473684210526315	38.6564819536034	25.4740609528267	0.517484080186042
PI656069	0.627747154272237	0.133333333656548	3.70810364562882	5.79619338655246	0.82989855350553	5.98421917000466	5.83333333353932	3.99999999999998	0.458333333384837	34.3137992390144	16.2546882549096	1.11100937162853
PI656070	0.320433487476722	0.266666666666667	0.201625578037706	5.08242862662283	1.03333333333333	3.91847931608663	4.99999999967335	3.8333333333333	0.304347826001755	39.1839369291389	22.2666666666665	0.759757646518227
PI656071	0.922001093712079	0.100000001788041	8.22001077226322	9.47378391371297	0.694253704805836	12.6459969145754	5.16666666665887	3.99999999999998	0.291666666664724	31.4851302924757	24.2945105043542	0.295977142113349
PI656072	0.774323195817173	0.100000002203078	6.74323178758229	8.65642388621589	0.877265108912694	8.86751188240564	5.66666666687266	3.74697130494502	0.512332549596562	40.55742646408	23.8175665917715	0.702836698611007
PI656073	0.999999999999998	0.19999999972906	4.00000000677349	12.0000000000001	0.999999999999999	11.0000000000001	6	3.84743805955967	0.559479296903011	48.5000000000048	26.4666666666663	0.832493702770988
PI656074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656075	1.49775710460395	0.166666666666666	7.98654262762374	12.3801056328751	0.933333333333336	12.2643988923661	5.66666666651114	3.50000000000007	0.61904761900315	37.3897055134798	23.8999999999996	0.564422824831817
PI656076	0.673029100027148	0.20000000251455	2.36514545782661	6.37048974952359	1.25675726444979	4.06898979598308	4.66666666651114	4.07853199213018	0.144202540403216	31.9358055260969	20.8372357997119	0.532631575179393
PI656077	0.566666666666661	0.233333333603214	1.42857142576244	5.93333333333339	1.02989855350553	4.76108521867298	5.5	4.2142944328077	0.305082045806591	35.2333333333378	22.6546882549096	0.555233642453774
PI656078	0.400000000000001	0.250000002137883	0.599999986317553	4.76666666666682	1.76059844224603	1.70741274801191	5.16666666666667	4.36137509782425	0.184641667084345	29.0000000000062	25.3342332584382	0.144696178651747
PI656079	0.500000000000008	0.266666663677155	0.875000021020034	4.13333333333342	1.09541116954158	2.77331676749579	5.33333333333334	3.62065969081129	0.473028063606356	30.733333333339	22.1902301271903	0.384993898539186
PI656080	0.397515832751802	0.0999999985319112	2.97515838587687	3.73923894271123	0.429898553505547	7.69795655793706	4.99999999969675	3.00000000000007	0.666666666565544	29.5705837644275	16.0815868448601	0.838785192636551
PI656081	0.620433487476919	0.100000000011742	5.20433487404068	5.01576195998949	0.599999999999999	7.35960326664916	5.33333333300669	3.26672354015336	0.632624636719736	38.2839369290741	16.2499999999999	1.35593458025073
PI656082	0.500000000000005	0.199999998478577	1.50000001901781	4.93333333333345	0.86323188683888	4.71495725372138	4.83333333333334	3.28732635747795	0.470293122049948	28.5666666666687	19.4815868448601	0.466341879342624
PI656083	0.700000000000005	0.200000002203078	2.49999996144616	6.50000000000014	1.05057471219329	5.18708971818868	5.66666666666667	3.48784612350096	0.624689411750395	39.4666666666693	24.3521324866095	0.620665733827246
PI656085	1.46666666666667	0.100000000023366	13.6666666632397	13.3666666666666	0.933333333333335	13.3214285714285	6.16666666666667	4.11137509782425	0.499903686708149	37.6333333333377	17.9999999999999	1.090740740741
PI656086	1.14139467124328	0.500000000011742	1.28278934243295	10.8929492166516	2.6	3.18959585255831	5.83333333333333	4.26672354015336	0.367169276011649	41.1872333207834	26.3999999999997	0.560122474272116
PI656087	0.68033982101262	0.250000002114517	1.72135926103304	6.75909434023032	1.44856996618274	3.66604616830613	4.66666666666667	3.74999999999998	0.244444444444452	27.8183793888665	19.7987067379707	0.405060429301444
PI656088	1.14259822863624	0.1	10.4259822863624	11.0624085185685	0.633333333333336	16.4669608187923	5.16666666702818	3.49999999999998	0.476190476293774	44.8093800210732	18.7999999999996	1.38347766069543
PI656089	0.973029100027339	0.166666663730489	4.83817470301554	7.87048974955694	0.56207783620825	13.0024908341003	5.74999999984448	3.16666666666673	0.815789473635063	28.4024721926985	13.656896793857	1.07971639688119
PI656090	NA	0.100000000076819	NA	NA	0.666666666666666	NA	5.83333333347326	3.80792917480406	0.531891236861941	35.0780822427836	19.8999999999999	0.762717700642401
PI656091	0.834106641822859	0.133333333656548	5.2557997985067	7.24152296688641	0.763231886838864	8.48797225556073	5.49999999967335	4.00000000000007	0.374999999918313	40.4689829846044	24.1213549215763	0.677724286889262
PI656092	1.08736376101485	0.133333333410152	7.15522820291282	9.44911601899705	0.933333333333336	9.12405287749681	5.25000000036151	3.99519865879685	0.314077333501744	40.7362314008055	27.6666666666663	0.47239390605323
PI656093	NA	0.1	NA	NA	0.999999999999999	NA	5.33333333333333	4.00000000000007	0.333333333333309	35.1000000000045	18.3999999999996	0.90760869565246
PI656094	0.774563510990687	0.166666666666667	3.64738106594411	4.63656002410579	0.699999999999999	5.623657177294	5.66666666702818	3.66666666666673	0.545454545553113	29.8093207390696	17.7333333333332	0.680976733406193
PI656095	1.37190113428807	0.199999999946666	5.85950567326957	10.1299591662382	1.1	8.20905378748927	5.16666666666667	3.2142944328077	0.607403047440668	46.7564819536032	23.9333333333329	0.953613452100448
PI656096	0.973897930438731	0.133333335524669	6.30423435824526	9.72679809360712	1.00057471219329	8.72121119499981	5.49999999987981	4.30792917480406	0.27671551149166	37.127528239249	23.2854658199428	0.59445074134833
PI656097	0.413809438934956	0.100000000023366	3.13809438838265	5.10033340616826	1.2	3.25027783847355	5.16666666665887	3.77804176449092	0.367551495914991	25.7601922337947	23.4999999999997	0.096178392927448
PI656098	0.971901134288067	0.233333333333333	3.16529057552029	7.12995916623823	1.03333333333333	5.89996048345637	5.5	4.00000000000007	0.374999999999976	37.1231486202705	13.2666666666664	1.79822728293502
PI656099	0.36666666666667	0.133333333656548	1.74999999333372	4.30000000000005	0.92989855350553	3.62416032780126	4	3.66666666666666	0.0909090909090929	22.866666666671	23.588021588243	-0.0305814084014381
PI656100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656101	0.666666666666666	0.299999990427567	1.22222229312913	4.73333333333342	1.05069158013154	3.50496932005569	4.83333333333333	4.00000000000001	0.20833333333333	27.0000000000021	20.0407276194934	0.3472564725514
PI656102	0.657287725146367	0.0999999970638229	5.57287744445499	7.23917495688517	0.848744502874916	7.5292746313693	5.83333333347326	3.66666666666664	0.590909090947264	35.0114155761148	19.956896793857	0.754351687928345
PI656103	0.500000000000011	0.100000000646429	3.99999996767866	4.3333333333334	1.02755843844816	3.21711619621137	5.16666666666667	3.66666666666673	0.409090909090886	32.3333333333352	25.8350719375947	0.251528674332211
PI656104	0.533333333333344	0.100000002114517	4.3333332205592	4.80000000000007	0.84393177557936	4.68766355160032	5.5	4	0.375	37.4666666666696	16.1508999251048	1.31978817529739
PI656105	0.938567800954735	0.200000001843578	3.6928389615156	9.12995916623824	1.33390804552663	5.84451915321773	5.16666666666667	4.01410472622633	0.287128019583053	40.2898152869365	24.6854658199428	0.632127000592686
PI656106	0.622690863117815	0.166666668858003	2.73614512958399	6.76959117504947	0.877265108912693	6.71669944042331	5.83333333333333	3.49519865879685	0.668956160374968	48.1884965634472	27.1508999251048	0.774839754718046
PI656107	1.23201572972298	0.100000002437732	11.3201569968974	13.7987908402033	1.10675726444979	11.4677662242978	6.00000000013993	3.49999999999998	0.714285714325704	42.9653155635628	20.2705691330453	1.11959098343816
PI656108	0.231018802483949	0.399999990427567	-0.422452979968802	2.58428074853213	1.63402491346488	0.581543051906273	4.66666666665887	3.00000000000007	0.55555555555292	32.3885808003901	22.3407276194934	0.449754965551321
PI656109	0.711691160533035	0.199999998543653	2.55845582857691	8.63938588134429	0.829898553505547	9.41017103217128	5.50000000020599	4.56823058346711	0.203967247211874	45.1287955907584	19.8815868448601	1.26987895598612
PI656110	0.676006362033662	0.100000002437732	5.76006345554439	7.89084166304762	0.773423931116454	9.20247932030888	5.9999999999922	3.3333333333333	0.799999999997678	28.4641353676157	14.0039024663786	1.03258594780663
PI656111	0.626686072741356	0.3	1.08895357580452	7.58505589810765	1.06666666666667	6.1109899044759	4.33333333332553	4.00000000000001	0.08333333333138	28.6106994517343	21.9333333333332	0.304439184729535
PI656112	0.867936235315475	0.200000000323214	3.33968116956415	4.58690342441527	1.01787007744225	3.50637416903093	5.16666666688046	3.33333333333339	0.550000000064112	23.5013798444616	26.4453652863048	-0.111323304101524
PI656113	0.508053900069229	0.133333333333333	2.81040425051923	6.22418940751517	0.733333333333333	7.48753101024796	5.16666666651114	3.83333333333334	0.347826086915947	34.2130874074878	19.1666666666666	0.785030647347196
PI656114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PI656118	1.14139467124328	0.200000002114517	4.70697329587894	10.6596158833183	1.21059844224603	7.80524500224984	5	3.49999999999996	0.428571428571445	48.1538999874504	25.6175665917715	0.879721862533098
PI656119	0.616924479314612	0.100000002203078	5.16924465723285	5.17741800151706	0.637917537547721	7.11612425866212	5.83333333354712	3.65451279016763	0.596200004893005	31.6873287137909	17.768844475922	0.783308349438783
PI656120	0.453423958455068	0.333333333656548	0.360271874046225	6.10643616700331	1.51787007744225	3.02302954498794	5	4.00000000000007	0.249999999999978	28.2230394416047	16.8786986196381	0.672109922548628
PI656121	0.608065059064036	0.2	2.04032529532018	6.7487446807921	0.966666666666666	5.98146001461252	5.50000000036151	3.83333333333333	0.43478260878996	38.6909338608187	21.5999999999997	0.791246938000891
PI659691	0.622690863117828	0.1	5.22690863117828	7.06959117504945	0.466666666666669	14.1491239465345	5.66666666666667	3.83333333333333	0.478260869565219	36.4218298967803	25.1666666666663	0.447225029011159
PI659694	0.75000000000001	0.299999990427567	1.50000007977031	8.3000000000001	1.18402491346488	6.00998763253328	5.25	4	0.3125	36.7500000000024	20.9073942861601	0.757751324579434
PI659695	0.760054624132661	0.166666666690032	3.56032774415665	6.73537386071312	1.2	4.61281155059427	5.83333333369485	4.11137509782425	0.418827811838882	56.0080612975837	24.7666666666663	1.26142912372481
PI659696	0.466666666666668	0.166666668401373	1.79999997085694	5.50000000000005	0.92758703813917	4.9293627162294	5.16666666666667	4.04762776614103	0.276467838739164	37.3666666666666	26.2611771710208	0.422886202827979
PI659753	1.04166127269947	0.133333335447851	6.81245942134915	9.81468957348255	0.700574712193293	13.0094830753392	5.4999999999922	3.16666666666665	0.736842105260704	36.7334175702805	22.1854658199428	0.655742451765893
