species	sample	group	Genetic_load_sum	N_del_sum	n_chr_rows	abs_per_ndel	wild_median_abs_per_ndel	ratio_vs_wild
maize	[1045]yu374:GT	improved	-68247.553923	12033	10	5.67169898803291	5.59556210133887	1.01360665565231
maize	[1046]yu537A:GT	improved	-76104.957562	13428	10	5.66763163255883	5.59556210133887	1.012879766128
maize	[1047]yu82:GT	improved	-71214.33349	12596	10	5.65372606303589	5.59556210133887	1.01039465931101
maize	[1048]yu87-1:GT	improved	-80550.634927	14196	10	5.67417828451677	5.59556210133887	1.01404973830227
maize	[1049]yuanwu02:GT	improved	-76882.851021	13561	10	5.66940867347541	5.59556210133887	1.01319734653984
maize	[1050]yuanwu05:GT	improved	-82174.316725	14549	10	5.64810754862877	5.59556210133887	1.00939055743432
maize	[1051]yue39-4:GT	improved	-80049.77551	14147	10	5.65842761786951	5.59556210133887	1.01123488854062
maize	[1052]yue89A12-1:GT	improved	-78409.617566	13870	10	5.65318079062725	5.59556210133887	1.01029721201282
maize	[1053]yue89E4-2:GT	improved	-84934.708228	14992	10	5.66533539407684	5.59556210133887	1.01246939833288
maize	[1054]yun147:GT	improved	-76748.920549	13576	10	5.65327935687979	5.59556210133887	1.01031482708897
maize	[1055]Z31B:GT	improved	-81782.050369	14403	10	5.6781261104631	5.59556210133887	1.01475526633946
maize	[1056]zaC546:GT	improved	-79817.370489	14050	10	5.68095163622776	5.59556210133887	1.01526022468207
maize	[1057]ZEAxppRCUDIAAPEI-1:GT	improved	-80300.582178	14264	10	5.62959774102636	5.59556210133887	1.0060826131622
maize	[1058]ZEAxppRCVDIAAPEI-2:GT	improved	-80208.439027	14207	10	5.64569853079468	5.59556210133887	1.00896003449659
maize	[1059]ZEAxppRCYDIAAPEI-5:GT	improved	-70557.551972	12464	10	5.66090757156611	5.59556210133887	1.01167808864307
maize	[1060]ZEAxppRDCDIAAPEI-2:GT	improved	-81109.628157	14293	10	5.67477983327503	5.59556210133887	1.01415724291885
maize	[1061]ZEAxppRDCDIAAPEI-7:GT	improved	-80868.299543	14252	10	5.67417201396295	5.59556210133887	1.01404861767244
maize	[1062]ZEAxppRDGDIAAPEI-11:GT	improved	-79938.986171	14154	10	5.64780176423626	5.59556210133887	1.00933590977123
maize	[1063]ZEAxppRDHDIAAPEI-12:GT	improved	-83740.438102	14781	10	5.6654108722008	5.59556210133887	1.01248288725903
maize	[1064]ZEAxppRDIDIAAPEI-1:GT	improved	-84122.232169	14912	10	5.6412441100456	5.59556210133887	1.00816397135433
maize	[1065]ZEAxppRDLDIAAPEI-2:GT	improved	-60390.535315	10774	10	5.60521025756451	5.59556210133887	1.00172425147839
maize	[1066]ZEAxppRDQDIAAPEI-3:GT	improved	-82229.330922	14499	10	5.67137946906683	5.59556210133887	1.01354955344161
maize	[1067]ZEAxujRADDIBAPE:GT	improved	-65760.832735	11590	10	5.67392862251941	5.59556210133887	1.01400512044389
maize	[1068]ZEAxujRAGDIBAPE:GT	improved	-82963.125046	14638	10	5.6676543958191	5.59556210133887	1.0128838342198
maize	[1069]ZEAxujRAHDIBAPE:GT	improved	-84877.375573	14921	10	5.68845087949869	5.59556210133887	1.01660043736046
maize	[1070]ZEAxujRAJDIBAPE:GT	improved	-84609.277236	14956	10	5.65721297378978	5.59556210133887	1.01101781578586
maize	[1071]ZEAxujRAKDIBAPE:GT	improved	-90525.258146	15938	10	5.6798380063998	5.59556210133887	1.01506120449289
maize	[1072]ZEAxujRALDIBAPE:GT	improved	-47793.006417	8399	10	5.69032104024289	5.59556210133887	1.0169346595012
maize	[1073]ZEAxujRAMDIBAPE:GT	improved	-69567.550841	12307	10	5.65268146916389	5.59556210133887	1.01020797674846
maize	[1074]ZEAxujRANDIBAPE:GT	improved	-75806.509457	13391	10	5.66100436539467	5.59556210133887	1.01169538696392
maize	[1075]ZEAxujRAODIBAPE:GT	improved	-61281.422352	10788	10	5.68051745939933	5.59556210133887	1.01518263161446
maize	[1076]ZEAxujRAPDIAAPE:GT	improved	-79497.720748	14001	10	5.67800305321048	5.59556210133887	1.01473327440185
maize	[1077]ZEAxujRAQDIAAPE:GT	improved	-81367.147187	14383	10	5.65717494173677	5.59556210133887	1.01101101896147
maize	[1078]ZEAxujRARDIAAPE:GT	improved	-81809.703007	14461	10	5.657264574165	5.59556210133887	1.01102703744658
maize	[1079]ZEAxujRASDIAAPE:GT	improved	-82124.849241	14509	10	5.6602694355917	5.59556210133887	1.0115640454133
maize	[1080]ZEAxujRATDIAAPE:GT	improved	-80424.248545	14227	10	5.6529309443312	5.59556210133887	1.01025256121786
maize	[1081]ZEAxujRAUDIAAPE:GT	improved	-85268.498784	15015	10	5.6788876979021	5.59556210133887	1.01489137195766
maize	[1082]ZEAxujRAVDIAAPE:GT	improved	-85374.686032	15044	10	5.67499907152353	5.59556210133887	1.01419642365611
maize	[1083]ZEAxujRAWDIAAPE:GT	improved	-65262.278848	11479	10	5.68536273612684	5.59556210133887	1.01604854582286
maize	[1084]ZEAxujRAXDIAAPE:GT	improved	-77875.629854	13824	10	5.63336442809606	5.59556210133887	1.00675576931729
maize	[1085]ZEAxujRAYDIAAPE:GT	improved	-75763.999462	13396	10	5.65571808465213	5.59556210133887	1.01075065958054
maize	[1086]ZEAxujRAZDIAAPE:GT	improved	-76309.052418	13469	10	5.66553214180711	5.59556210133887	1.01250455972091
maize	[1087]ZEAxujRBADIAAPE:GT	improved	-68071.344602	12009	10	5.66836077958198	5.59556210133887	1.01301007422037
maize	[1088]ZEAxujRBBDIAAPE:GT	improved	-82232.696679	14506	10	5.66887471935751	5.59556210133887	1.01310192196796
maize	[1089]ZEAxujRBCDIBAPE:GT	improved	-79838.344796	14129	10	5.65067200764385	5.59556210133887	1.00984885974044
maize	[1090]ZEAxujRBDDIBAPE:GT	improved	-82190.19096	14487	10	5.67337550631601	5.59556210133887	1.01390627135717
maize	[1091]ZEAxujRBFDIBAPE:GT	improved	-77922.72786	13818	10	5.63921897959184	5.59556210133887	1.00780205410329
maize	[1092]zhangjin6:GT	improved	-75692.552024	13385	10	5.65502816765036	5.59556210133887	1.01062736240516
maize	[1093]zhangxi28:GT	improved	-75488.488026	13329	10	5.66347723205042	5.59556210133887	1.01213732051965
maize	[1094]zhen367:GT	improved	-79170.420824	14076	10	5.62449707473714	5.59556210133887	1.0051710575049
maize	[1095]zheng22:GT	improved	-75985.268503	13443	10	5.65240411388827	5.59556210133887	1.01015840973971
maize	[1096]zheng32:GT	improved	-29445.935774	5204	10	5.65832739700231	5.59556210133887	1.01121697776322
maize	[1097]zheng653:GT	improved	-77707.054615	13767	10	5.64444356904191	5.59556210133887	1.0087357564473
maize	[1098]zhengbai11:GT	improved	-73733.985312	13023	10	5.66182794379175	5.59556210133887	1.01184257117565
maize	[1099]zhong128:GT	improved	-77666.500113	13739	10	5.65299513159619	5.59556210133887	1.01026403232011
maize	[1100]zhong451:GT	improved	-85770.04507	15161	10	5.65728151639074	5.59556210133887	1.01103006524351
maize	[1101]zhonger02:GT	improved	-66184.708573	11668	10	5.67232675462804	5.59556210133887	1.01371884573863
maize	[1102]zhonghuang64:GT	improved	-80076.708468	14151	10	5.65873143014628	5.59556210133887	1.01128918376088
maize	[1103]zhongxi042:GT	improved	-73548.361714	12986	10	5.6636656178962	5.59556210133887	1.01217098752975
maize	[1104]zhongyin10:GT	improved	-66059.521875	11685	10	5.65336087933248	5.59556210133887	1.01032939621558
maize	[1105]zhongyin15:GT	improved	-76416.401531	13508	10	5.65712181899615	5.59556210133887	1.01100152523418
maize	[1106]zi330:GT	improved	-38230.238024	6705	10	5.70175063743475	5.59556210133887	1.01897727773774
maize	[1107]ziduosui:GT	improved	-75804.470112	13401	10	5.65662787194985	5.59556210133887	1.01091325044831
maize	[1108]ziyu3:GT	improved	-81133.77991	14341	10	5.65747018408758	5.59556210133887	1.01106378262407
maize	[1109]zong3:GT	improved	-76805.334185	13528	10	5.67750844064163	5.59556210133887	1.01464488067841
maize	[1110]zong31:GT	improved	-78850.192371	13903	10	5.67145165582968	5.59556210133887	1.01356245415856
maize	[1111]zong548-1521:GT	improved	-74830.131144	13229	10	5.65652212139996	5.59556210133887	1.01089435144442
maize	[1112]ZPON7:GT	improved	-71354.931515	12638	10	5.64606199675582	5.59556210133887	1.00902499060905
maize	[1113]ZS01250:GT	improved	-73587.458209	12980	10	5.66929570177196	5.59556210133887	1.01317715702153
maize	[1114]zun90110:GT	improved	-83696.171446	14739	10	5.6785515602144	5.59556210133887	1.01483129976445
maize	[5]ZEAxppRCWDIAAPEI-3:GT	landrace	-82977.520177	14671	10	5.65588713632336	5.59556210133887	1.01078087132123
maize	[6]ZEAxppRCXDIAAPEI-4:GT	landrace	-81522.808211	14452	10	5.64093607881262	5.59556210133887	1.00810892215152
maize	[7]BKN009:GT	landrace	-78098.573113	13852	10	5.63807198332371	5.59556210133887	1.00759707089564
maize	[8]BKN010:GT	landrace	-78568.653995	13935	10	5.63822418335127	5.59556210133887	1.00762427102761
maize	[9]BKN011:GT	landrace	-76675.566792	13620	10	5.62963045462555	5.59556210133887	1.00608845950946
maize	[10]BKN014:GT	landrace	-79268.046776	14097	10	5.62304368135064	5.59556210133887	1.00491131713205
maize	[11]BKN015:GT	landrace	-75118.023296	13288	10	5.65307219265503	5.59556210133887	1.01027780413739
maize	[12]BKN016:GT	landrace	-80982.94052	14325	10	5.65325937312391	5.59556210133887	1.0103112557309
maize	[13]BKN017:GT	landrace	-73307.678157	13096	10	5.59771519219609	5.59556210133887	1.00038478544572
maize	[14]BKN018:GT	landrace	-77404.664696	13649	10	5.67108687053997	5.59556210133887	1.01349726226486
maize	[15]BKN019:GT	landrace	-76996.95984	13670	10	5.63255009802487	5.59556210133887	1.00661023790213
maize	[16]BKN020:GT	landrace	-76468.422007	13556	10	5.6409281504131	5.59556210133887	1.00810750524302
maize	[17]BKN022:GT	landrace	-73629.275785	13077	10	5.630440910377	5.59556210133887	1.0062332985331
maize	[18]BKN023:GT	landrace	-77765.568601	13794	10	5.63763727714948	5.59556210133887	1.00751938322703
maize	[19]BKN025:GT	landrace	-74810.417156	13295	10	5.62695879323054	5.59556210133887	1.00561099873847
maize	[20]BKN026:GT	landrace	-76200.301431	13499	10	5.6448849122898	5.59556210133887	1.00881463024763
maize	[21]BKN027:GT	landrace	-80594.879862	14323	10	5.62695523717098	5.59556210133887	1.00561036322421
maize	[22]BKN029:GT	landrace	-73563.148588	13091	10	5.61936816041555	5.59556210133887	1.00425445355543
maize	[23]BKN030:GT	landrace	-74682.648261	13282	10	5.62284657890378	5.59556210133887	1.00487609235154
maize	[24]BKN031:GT	landrace	-74932.565056	13258	10	5.65187547563735	5.59556210133887	1.01006393518267
maize	[25]BKN032:GT	landrace	-76958.473463	13603	10	5.6574633141954	5.59556210133887	1.01106255488465
maize	[26]BKN033:GT	landrace	-75763.99608	13421	10	5.64518263020639	5.59556210133887	1.00886783632616
maize	[27]BKN034:GT	landrace	-74770.451228	13286	10	5.62776239861508	5.59556210133887	1.00575461351211
maize	[28]BKN035:GT	landrace	-72557.89901	12864	10	5.64038394045398	5.59556210133887	1.00801024781843
maize	[29]BKN040:GT	landrace	-77871.00961	13790	10	5.64691875344453	5.59556210133887	1.00917810421465
maize	[30]RIMMA0438.1:GT	landrace	-74227.815566	13201	10	5.62289338428907	5.59556210133887	1.00488445708496
maize	[5]german_Teosinte:GT	wild	-60320.875548	10765	10	5.60342550376219	5.59556210133887	1.00140529267318
maize	[6]TIL01:GT	wild	-60834.592241	10872	10	5.59552908765637	5.59556210133887	0.999994100023929
maize	[7]TIL01-JD:GT	wild	-61811.345161	11056	10	5.59075119039436	5.59556210133887	0.999140227405686
maize	[8]TIL02:GT	wild	-57960.887652	10361	10	5.59414030035711	5.59556210133887	0.999745905602331
maize	[9]TIL03:GT	wild	-62484.340997	11130	10	5.61404681015274	5.59556210133887	1.00330345879093
maize	[10]TIL04-TIP285:GT	wild	-59403.376809	10615	10	5.59617303900141	5.59556210133887	1.00010918253635
maize	[11]TIL04-TIP454:GT	wild	-61676.275271	11004	10	5.6048959715558	5.59556210133887	1.00166808446549
maize	[12]TIL05:GT	wild	-64011.102129	11460	10	5.58561100602094	5.59556210133887	0.99822160935082
maize	[13]TIL06-TIP260:GT	wild	-58447.742093	10474	10	5.58026943794157	5.59556210133887	0.997267001398547
maize	[14]TIL06-TIP496:GT	wild	-58105.383968	10417	10	5.57793836690026	5.59556210133887	0.996850408570321
maize	[15]TIL07:GT	wild	-62858.216259	11230	10	5.59734784140695	5.59556210133887	1.00031913506378
maize	[16]TIL09:GT	wild	-63639.417333	11354	10	5.60502178377664	5.59556210133887	1.00169056875189
maize	[17]TIL10:GT	wild	-62391.82629	11113	10	5.61430993341132	5.59556210133887	1.00335048235243
maize	[18]TIL11:GT	wild	-63593.799154	11386	10	5.58526252889513	5.59556210133887	0.998159331938918
maize	[19]TIL12:GT	wild	-56286.091262	10059	10	5.59559511502137	5.59556210133887	1.00000589997607
maize	[20]TIL14-TIP498:GT	wild	-62980.559403	11199	10	5.62376635440664	5.59556210133887	1.00504046824197
maize	[21]TIL15:GT	wild	-58642.683662	10482	10	5.59460824861668	5.59556210133887	0.999829534065583
maize	[22]TIL16:GT	wild	-57792.841286	10374	10	5.57093129805283	5.59556210133887	0.995598153886961
maize	[23]TIL17:GT	wild	-63149.573499	11258	10	5.60930658189732	5.59556210133887	1.00245631811595
maize	[24]TIL25-TIP489:GT	wild	-58759.815867	10513	10	5.58925291229906	5.59556210133887	0.998872465549386
sunflower	V5	landrace	-52686.2373455	10760	17	4.89649045961896	4.9555452152373	0.988083096197617
sunflower	V6	landrace	-41243.0350141	8426	17	4.89473475125801	4.9555452152373	0.987728804533493
sunflower	V7	landrace	-68189.7515754	13973	17	4.88010817830101	4.9555452152373	0.984777247778037
sunflower	V8	landrace	-42328.2169079	8616	17	4.91274569497447	4.9555452152373	0.99136330748608
sunflower	V9	landrace	-104917.340179	21404	17	4.90176323019062	4.9555452152373	0.989147110416567
sunflower	V10	landrace	-39815.6733466	8101	17	4.91490844915443	4.9555452152373	0.991799738612429
sunflower	V11	landrace	-45612.2667391	9299	17	4.90507223777826	4.9555452152373	0.989814848767024
sunflower	V12	landrace	-37558.0464952	7623	17	4.92693775353535	4.9555452152373	0.994227181781334
sunflower	V13	landrace	-9723.4213222	1975	17	4.92325130237975	4.9555452152373	0.993483277529533
sunflower	V14	landrace	-8190.6346458	1673	17	4.89577683550508	4.9555452152373	0.987939091031105
sunflower	V15	landrace	-38320.9600378	7831	17	4.89349508846891	4.9555452152373	0.987478647843308
sunflower	V16	landrace	-26733.2880436	5458	17	4.89800074085746	4.9555452152373	0.988387862105888
sunflower	V17	landrace	-26590.2013179	5422	17	4.90413155992254	4.9555452152373	0.989625025485253
sunflower	V18	landrace	-20601.6842943	4196	17	4.90983896432316	4.9555452152373	0.990776746265255
sunflower	V19	landrace	-57334.100651	11711	17	4.89574764332679	4.9555452152373	0.987933200220503
sunflower	V20	landrace	-52545.9126298	10757	17	4.8848110653342	4.9555452152373	0.98572626283671
sunflower	V21	landrace	-36886.1956471	7533	17	4.8966143166202	4.9555452152373	0.988108089815043
sunflower	V22	landrace	-61236.700548	12466	17	4.91229749302102	4.9555452152373	0.991272862956975
sunflower	V5	improved	-136066.108329	27795	17	4.89534478607663	4.9555452152373	0.987851905986941
sunflower	V6	improved	-121940.5579771	24993	17	4.87898843584604	4.9555452152373	0.984551290308912
sunflower	V7	improved	-81329.4250217	16674	17	4.87761934878853	4.9555452152373	0.984275016559397
sunflower	V8	improved	-99401.6323355	20309	17	4.89446217615343	4.9555452152373	0.98767380047385
sunflower	V9	improved	-150167.4955385	30745	17	4.88428998336315	4.9555452152373	0.985621111546908
sunflower	V10	improved	-88390.5553782	18141	17	4.87241912674053	4.9555452152373	0.983225642207608
sunflower	V11	improved	-82524.8967352	16961	17	4.86556787543187	4.9555452152373	0.981843099821032
sunflower	V12	improved	-151769.6879303	31126	17	4.8759778940532	4.9555452152373	0.983943780607744
sunflower	V13	improved	-76610.3029693	15680	17	4.88586115875638	4.9555452152373	0.985938165538949
sunflower	V14	improved	-118762.69111	24392	17	4.86891977328632	4.9555452152373	0.982519493176125
sunflower	V15	improved	-134543.4789783	27493	17	4.89373582287491	4.9555452152373	0.987527226636469
sunflower	V16	improved	-115952.429606	23767	17	4.87871542920857	4.9555452152373	0.984496199168459
sunflower	V17	improved	-68807.6281383	14066	17	4.89176938278828	4.9555452152373	0.98713041054435
sunflower	V18	improved	-121650.0343843	24854	17	4.89458575618814	4.9555452152373	0.987698738201051
sunflower	V19	improved	-129638.313426	26482	17	4.89533696193641	4.9555452152373	0.98785032712127
sunflower	V20	improved	-107058.3164934	21848	17	4.90014264433358	4.9555452152373	0.988820085682324
sunflower	V21	improved	-88637.7836594	18143	17	4.88550866226093	4.9555452152373	0.985867033810725
sunflower	V22	improved	-105649.8481026	21601	17	4.89097023760937	4.9555452152373	0.986969147727807
sunflower	V23	improved	-73728.7225578	15130	17	4.87301537064111	4.9555452152373	0.983345960734567
sunflower	V24	improved	-73938.1696473	15129	17	4.88718154850288	4.9555452152373	0.986204612456321
sunflower	V25	improved	-69680.3189489	14223	17	4.89912950494973	4.9555452152373	0.988615640088581
sunflower	V26	improved	-115440.08811	23630	17	4.88531900592467	4.9555452152373	0.985828762272878
sunflower	V27	improved	-85680.434162	17507	17	4.89406718238419	4.9555452152373	0.987594093044681
sunflower	V28	improved	-120165.099249	24528	17	4.89909895829256	4.9555452152373	0.988609475952076
sunflower	V29	improved	-119905.3741588	24521	17	4.88990555682068	4.9555452152373	0.986754301380444
sunflower	V30	improved	-119937.1582324	24571	17	4.88124855449107	4.9555452152373	0.985007369014052
sunflower	V31	improved	-129376.4852784	26489	17	4.88415890665559	4.9555452152373	0.985594661035034
sunflower	V32	improved	-125429.7645337	25695	17	4.88148529027827	4.9555452152373	0.985055140909356
sunflower	V33	improved	-161855.7056794	33192	17	4.87634688115811	4.9555452152373	0.984018240044371
sunflower	V34	improved	-97912.1424377	20033	17	4.88754267646883	4.9555452152373	0.986277485964737
sunflower	V35	improved	-113756.2605504	23347	17	4.87241446654388	4.9555452152373	0.983224701807218
sunflower	V36	improved	-75730.7526324	15522	17	4.8789300755315	4.9555452152373	0.984539513539253
sunflower	V37	improved	-86385.7247357	17683	17	4.8852414599163	4.9555452152373	0.985813113942574
sunflower	V38	improved	-121398.0150292	24874	17	4.88051841397443	4.9555452152373	0.984860030934199
sunflower	V39	improved	-101713.0728887	20744	17	4.90325264600366	4.9555452152373	0.989447665804189
sunflower	V40	improved	-117348.672116	23990	17	4.89156615739892	4.9555452152373	0.987089400851059
sunflower	V41	improved	-126399.3354869	25774	17	4.90414120768604	4.9555452152373	0.989626972347421
sunflower	V42	improved	-115325.934218	23624	17	4.88172765907552	4.9555452152373	0.985104049513097
sunflower	V43	improved	-92335.7587871	18891	17	4.88781741501773	4.9555452152373	0.986332926594774
sunflower	V44	improved	-37357.5598025	7643	17	4.88781365988486	4.9555452152373	0.986332168830954
sunflower	V45	improved	-127148.8622169	26062	17	4.87870701469189	4.9555452152373	0.984494501168277
sunflower	V46	improved	-86222.837091	17661	17	4.88210390640394	4.9555452152373	0.985179974020307
sunflower	V47	improved	-79498.3736978	16311	17	4.87391169749249	4.9555452152373	0.983526834243424
sunflower	V48	improved	-100779.571884	20621	17	4.8872300996072	4.9555452152373	0.986214409784811
sunflower	V49	improved	-56370.2843595	11572	17	4.8712654994383	4.9555452152373	0.982992846974767
sunflower	V50	improved	-72149.9808037	14769	17	4.8852312819893	4.9555452152373	0.985811060096516
sunflower	V51	improved	-75280.9637308	15416	17	4.88330070905553	4.9555452152373	0.985421481785771
sunflower	V52	improved	-108397.5831407	22213	17	4.87991640664026	4.9555452152373	0.984738549380096
sunflower	V53	improved	-67399.040461	13802	17	4.8832807173598	4.9555452152373	0.985417447578664
sunflower	V54	improved	-85276.4068575	17504	17	4.87182397494858	4.9555452152373	0.983105544061773
sunflower	V55	improved	-74678.2083672	15295	17	4.88252424761033	4.9555452152373	0.985264796413835
sunflower	V56	improved	-89839.6337562	18365	17	4.89189402429622	4.9555452152373	0.98715556247063
sunflower	V57	improved	-76113.9711264	15553	17	4.89384498980261	4.9555452152373	0.987549255883092
sunflower	V58	improved	-90075.9678854	18429	17	4.88772955045852	4.9555452152373	0.986315196041343
sunflower	V59	improved	-101826.0121495	20782	17	4.89972149694447	4.9555452152373	0.988735100605846
sunflower	V60	improved	-140724.8986943	28764	17	4.89239670053887	4.9555452152373	0.987256999592242
sunflower	V61	improved	-97834.8113979	20011	17	4.88905159151966	4.9555452152373	0.98658197618434
sunflower	V62	improved	-108066.201909	22101	17	4.88965213831953	4.9555452152373	0.986703163011174
sunflower	V63	improved	-110462.7711546	22630	17	4.88125369662395	4.9555452152373	0.985008406666351
sunflower	V64	improved	-87314.78448	17891	17	4.88037474037225	4.9555452152373	0.984831038442771
sunflower	V65	improved	-129499.9931894	26442	17	4.89751127711217	4.9555452152373	0.988289091188859
sunflower	V66	improved	-93476.4146956	19177	17	4.87440239326276	4.9555452152373	0.983625853775879
sunflower	V67	improved	-105016.0202688	21485	17	4.88787620520363	4.9555452152373	0.986344790109956
sunflower	V68	improved	-119093.8184938	24384	17	4.88409688704889	4.9555452152373	0.985582145841647
sunflower	V69	improved	-93811.9354557	19239	17	4.87613365849057	4.9555452152373	0.983975212958897
sunflower	V70	improved	-125295.9946662	25632	17	4.8882644610721	4.9555452152373	0.986423137870213
sunflower	V71	improved	-117694.2143966	24049	17	4.89393381831261	4.9555452152373	0.987567180956145
sunflower	V72	improved	-93628.1825741	19151	17	4.88894483703723	4.9555452152373	0.986560433755042
sunflower	V73	improved	-131526.8320703	26939	17	4.88239474628977	4.9555452152373	0.985238663805829
sunflower	V74	improved	-107932.9018162	22067	17	4.89114523116872	4.9555452152373	0.987004460403153
sunflower	V75	improved	-148443.1722297	30387	17	4.88508810444269	4.9555452152373	0.985782167706195
sunflower	V76	improved	-122913.4788232	25099	17	4.89714645297422	4.9555452152373	0.988215471814582
sunflower	V77	improved	-127838.8036996	26163	17	4.88624407367657	4.9555452152373	0.986015435527125
sunflower	V78	improved	-73925.1461551	15142	17	4.88212562112667	4.9555452152373	0.985184355924171
sunflower	V79	improved	-123565.5100711	25342	17	4.87591784670113	4.9555452152373	0.98393166340379
sunflower	V80	improved	-86761.5955506	17743	17	4.88990562760525	4.9555452152373	0.986754315664355
sunflower	V81	improved	-110002.8013008	22532	17	4.88207000269838	4.9555452152373	0.985173132451099
sunflower	V82	improved	-87056.5287669	17769	17	4.89934879660645	4.9555452152373	0.988659891860525
sunflower	V83	improved	-153940.1350793	31573	17	4.87568919897697	4.9555452152373	0.983885523632236
sunflower	V84	improved	-116944.7235746	23953	17	4.88225790400368	4.9555452152373	0.985211049833975
sunflower	V85	improved	-98212.206356	20130	17	4.87889748415301	4.9555452152373	0.984532936789959
sunflower	V86	improved	-109470.2952924	22401	17	4.88684859124146	4.9555452152373	0.986137423631085
sunflower	V87	improved	-141164.2089459	28964	17	4.87378155454702	4.9555452152373	0.983500572159271
sunflower	V88	improved	-130517.8912341	26860	17	4.85919178086746	4.9555452152373	0.98055644128247
sunflower	V89	improved	-95851.9280518	19619	17	4.88566838533055	4.9555452152373	0.985899264990682
sunflower	V90	improved	-106807.790591	21859	17	4.88621577341141	4.9555452152373	0.98600972469937
sunflower	V91	improved	-77759.9445916	15906	17	4.88871775377845	4.9555452152373	0.986514609683437
sunflower	V92	improved	-107644.1796547	22008	17	4.89113866115503	4.9555452152373	0.987003134612872
sunflower	V93	improved	-66013.5073784	13491	17	4.89315153646134	4.9555452152373	0.987409321060353
sunflower	V94	improved	-75576.0440026	15531	17	4.86614152357221	4.9555452152373	0.981958858655917
sunflower	V95	improved	-142870.1221218	29267	17	4.88161144366693	4.9555452152373	0.985080597924313
sunflower	V96	improved	-124213.7921546	25444	17	4.88185002965729	4.9555452152373	0.985128743179779
sunflower	V97	improved	-157718.6319356	32313	17	4.88096530608733	4.9555452152373	0.984950211145153
sunflower	V98	improved	-164235.654367	33595	17	4.88869338791487	4.9555452152373	0.986509692794876
sunflower	V99	improved	-87436.263852	17901	17	4.88443460432378	4.9555452152373	0.985650295209724
sunflower	V100	improved	-138528.2715342	28325	17	4.89067154577935	4.9555452152373	0.986908873465935
sunflower	V101	improved	-143242.6668386	29358	17	4.87916979489747	4.9555452152373	0.984587887503279
sunflower	V102	improved	-115533.3144048	23695	17	4.87585205337835	4.9555452152373	0.983918386696602
sunflower	V103	improved	-124565.4497921	25489	17	4.88702772929891	4.9555452152373	0.986173572641874
sunflower	V104	improved	-84081.4981127	17262	17	4.87090129259066	4.9555452152373	0.982919352166059
sunflower	V105	improved	-145190.63295	29765	17	4.87789796573156	4.9555452152373	0.984331239826652
sunflower	V106	improved	-127671.9398752	26132	17	4.88565513069034	4.9555452152373	0.985896590281921
sunflower	V107	improved	-73593.3756952	15106	17	4.87179767610221	4.9555452152373	0.983100237108607
sunflower	V108	improved	-77960.3431231	15925	17	4.89546895592465	4.9555452152373	0.987876962735012
sunflower	V109	improved	-125712.4527967	25735	17	4.88488256447251	4.9555452152373	0.985740690944052
sunflower	V110	improved	-147021.3706193	30096	17	4.88508009766414	4.9555452152373	0.98578055198518
sunflower	V111	improved	-133191.6628094	27217	17	4.89369375057501	4.9555452152373	0.987518736692764
sunflower	V112	improved	-99760.049743	20460	17	4.8758577586999	4.9555452152373	0.983919537997076
sunflower	V113	improved	-117156.2105791	24018	17	4.87785038633941	4.9555452152373	0.984321638583986
sunflower	V114	improved	-85549.9690987	17514	17	4.88466193323627	4.9555452152373	0.985696168852807
sunflower	V115	improved	-148980.7574297	30584	17	4.87119923586516	4.9555452152373	0.98297947537381
sunflower	V116	improved	-110235.563316	22583	17	4.88135160589824	4.9555452152373	0.985028164184452
sunflower	V117	improved	-145645.4646164	29869	17	4.87614130424186	4.9555452152373	0.983976755826727
sunflower	V118	improved	-92777.3523256	19021	17	4.8776274814994	4.9555452152373	0.984276657692816
sunflower	V119	improved	-86419.6336316	17636	17	4.90018335402586	4.9555452152373	0.988828300659791
sunflower	V120	improved	-107985.5528317	22123	17	4.88114418621796	4.9555452152373	0.98498630810782
sunflower	V121	improved	-141775.4432386	29028	17	4.88409271181618	4.9555452152373	0.985581303304141
sunflower	V122	improved	-148067.058079	30305	17	4.88589533341033	4.9555452152373	0.985945061783956
sunflower	V123	improved	-136481.1797518	27943	17	4.88427082817879	4.9555452152373	0.985617246142896
sunflower	V124	improved	-113552.8178724	23199	17	4.89472899143929	4.9555452152373	0.98772764223581
sunflower	V125	improved	-74115.9603955	15147	17	4.89311153333994	4.9555452152373	0.98740124866475
sunflower	V126	improved	-79564.9936687	16287	17	4.88518411424449	4.9555452152373	0.985801541921873
sunflower	V127	improved	-76409.8249865	15635	17	4.88710105446114	4.9555452152373	0.98618836923015
sunflower	V128	improved	-91454.120556	18691	17	4.8929495776577	4.9555452152373	0.987368566956642
sunflower	V129	improved	-92069.5535462	18851	17	4.88406734635828	4.9555452152373	0.985576184703302
sunflower	V130	improved	-86202.6893541	17627	17	4.89037779282351	4.9555452152373	0.986849595839946
sunflower	V131	improved	-106112.1819376	21711	17	4.88748477442771	4.9555452152373	0.98626580167197
sunflower	V132	improved	-73897.9248786	15137	17	4.88193994045055	4.9555452152373	0.985146886651255
sunflower	V133	improved	-114051.8890103	23409	17	4.87213845146311	4.9555452152373	0.983169003580528
sunflower	V134	improved	-99565.3739424	20361	17	4.89000412270517	4.9555452152373	0.986774191398637
sunflower	V135	improved	-122308.0228569	25108	17	4.87127699764617	4.9555452152373	0.982995167245771
