sample	group	cutoff_lab	Genetic_load_sum	n_chr_rows	Abs_genetic_load
[409]B7:GT	improved	1%	-70995.387042	10	70995.387042
[410]B73:GT	improved	1%	-2094.945307	10	2094.945307
[411]B76:GT	improved	1%	-66780.246438	10	66780.246438
[412]B8:GT	improved	1%	-77169.420855	10	77169.420855
[413]B95:GT	improved	1%	-75145.914795	10	75145.914795
[414]B97:GT	improved	1%	-74524.644043	10	74524.644043
[415]B98:GT	improved	1%	-73352.723698	10	73352.723698
[416]bai197:GT	improved	1%	-87089.408798	10	87089.408798
[417]baihe43:GT	improved	1%	-77831.496431	10	77831.496431
[418]baiU8112:GT	improved	1%	-73387.070418	10	73387.070418
[419]bao3040:GT	improved	1%	-73158.816707	10	73158.816707
[420]BC4B:GT	improved	1%	-53870.04444	10	53870.04444
[421]BCC03:GT	improved	1%	-77605.660018	10	77605.660018
[422]Beck:GT	improved	1%	-46330.640369	10	46330.640369
[423]ben7884:GT	improved	1%	-74674.178788	10	74674.178788
[424]BM:GT	improved	1%	-81966.115361	10	81966.115361
[425]BS110:GT	improved	1%	-32896.422831	10	32896.422831
[426]BT1:GT	improved	1%	-80349.520649	10	80349.520649
[427]C103:GT	improved	1%	-79270.61047	10	79270.61047
[428]C13:GT	improved	1%	-81082.754694	10	81082.754694
[429]C166:GT	improved	1%	-85935.067716	10	85935.067716
[430]C521:GT	improved	1%	-78933.161004	10	78933.161004
[431]C8605-2:GT	improved	1%	-63908.080816	10	63908.080816
[432]cai11-8:GT	improved	1%	-81304.939523	10	81304.939523
[433]CAU178:GT	improved	1%	-83240.052356	10	83240.052356
[434]CAU478:GT	improved	1%	-62749.057591	10	62749.057591
[435]CAU5003:GT	improved	1%	-79553.972068	10	79553.972068
[436]CAUCHANG72:GT	improved	1%	-85321.986176	10	85321.986176
[437]CAUMo17:GT	improved	1%	-83040.967363	10	83040.967363
[438]CAUZHENG58:GT	improved	1%	-71699.570785	10	71699.570785
[439]chang3:GT	improved	1%	-75298.368423	10	75298.368423
[440]chang69:GT	improved	1%	-74064.885579	10	74064.885579
[441]chang72:GT	improved	1%	-82295.495291	10	82295.495291
[442]chang7daxian1:GT	improved	1%	-81396.192942	10	81396.192942
[443]changD:GT	improved	1%	-87290.23498	10	87290.23498
[444]changK:GT	improved	1%	-84556.891221	10	84556.891221
[445]chaoxianbai:GT	improved	1%	-73009.359171	10	73009.359171
[446]chen322:GT	improved	1%	-85059.764473	10	85059.764473
[447]cheng18:GT	improved	1%	-76271.755207	10	76271.755207
[448]cheng435:GT	improved	1%	-39410.74196	10	39410.74196
[449]cheng698-3:GT	improved	1%	-66056.192706	10	66056.192706
[450]chengzi108:GT	improved	1%	-78634.508869	10	78634.508869
[451]chengzi2142:GT	improved	1%	-81656.638422	10	81656.638422
[452]chi545:GT	improved	1%	-79037.953966	10	79037.953966
[453]chihuang14:GT	improved	1%	-54533.309041	10	54533.309041
[454]chihuang32:GT	improved	1%	-78318.464266	10	78318.464266
[455]chong72:GT	improved	1%	-74800.662509	10	74800.662509
[456]CM105:GT	improved	1%	-64409.089837	10	64409.089837
[457]CML103:GT	improved	1%	-75513.090928	10	75513.090928
[458]CML103-run248:GT	improved	1%	-75650.097776	10	75650.097776
[459]CML125-2pianma:GT	improved	1%	-73479.212313	10	73479.212313
[460]CML133:GT	improved	1%	-76799.321711	10	76799.321711
[461]CML192:GT	improved	1%	-76482.141975	10	76482.141975
[462]CML202:GT	improved	1%	-78656.09504	10	78656.09504
[463]CML206:GT	improved	1%	-80372.778966	10	80372.778966
[464]CML228:GT	improved	1%	-78442.223497	10	78442.223497
[465]CML247:GT	improved	1%	-78579.1085	10	78579.1085
[466]CML277:GT	improved	1%	-76851.259101	10	76851.259101
[467]CML312SR:GT	improved	1%	-79493.956438	10	79493.956438
[468]CML322:GT	improved	1%	-77720.408322	10	77720.408322
[469]CML330:GT	improved	1%	-78186.960331	10	78186.960331
[470]CML333:GT	improved	1%	-76496.033467	10	76496.033467
[471]CML341:GT	improved	1%	-75295.622674	10	75295.622674
[472]CML411:GT	improved	1%	-78414.464716	10	78414.464716
[473]CML418:GT	improved	1%	-76336.242295	10	76336.242295
[474]CML479:GT	improved	1%	-76801.436333	10	76801.436333
[475]CML504:GT	improved	1%	-77647.684893	10	77647.684893
[476]CML505:GT	improved	1%	-77082.706415	10	77082.706415
[477]CML511:GT	improved	1%	-78975.24963	10	78975.24963
[478]CML52:GT	improved	1%	-76100.46226	10	76100.46226
[479]CML58:GT	improved	1%	-86022.962739	10	86022.962739
[480]CML69:GT	improved	1%	-77907.42468	10	77907.42468
[481]CML84:GT	improved	1%	-75255.588619	10	75255.588619
[482]CML85:GT	improved	1%	-77882.191821	10	77882.191821
[483]CML96:GT	improved	1%	-74936.502828	10	74936.502828
[484]CML99:GT	improved	1%	-72883.81625	10	72883.81625
[485]CN104:GT	improved	1%	-73137.771333	10	73137.771333
[486]CN165:GT	improved	1%	-67532.663768	10	67532.663768
[487]Co109:GT	improved	1%	-75894.360707	10	75894.360707
[488]CR14:GT	improved	1%	-37338.502225	10	37338.502225
[489]CR1HT:GT	improved	1%	-79227.034319	10	79227.034319
[490]CT109:GT	improved	1%	-84853.944454	10	84853.944454
[491]CT52C:GT	improved	1%	-83315.813892	10	83315.813892
[492]Cwu215B:GT	improved	1%	-74855.133971	10	74855.133971
[493]D1049:GT	improved	1%	-72432.737055	10	72432.737055
[494]D1051:GT	improved	1%	-83027.896429	10	83027.896429
[495]D1139:GT	improved	1%	-71674.181622	10	71674.181622
[496]d140:GT	improved	1%	-71966.24277	10	71966.24277
[497]D15:GT	improved	1%	-53014.598957	10	53014.598957
[498]D20:GT	improved	1%	-82841.372925	10	82841.372925
[499]D23:GT	improved	1%	-77107.539817	10	77107.539817
[500]D33A:GT	improved	1%	-79269.386797	10	79269.386797
[501]D340:GT	improved	1%	-64457.802062	10	64457.802062
[502]D619:GT	improved	1%	-88609.459059	10	88609.459059
[503]D729:GT	improved	1%	-80386.265455	10	80386.265455
[504]D801:GT	improved	1%	-60373.433811	10	60373.433811
[505]D854:GT	improved	1%	-74369.247825	10	74369.247825
[506]D856:GT	improved	1%	-86434.523859	10	86434.523859
[507]D857:GT	improved	1%	-72866.90105	10	72866.90105
[508]D864:GT	improved	1%	-78553.120967	10	78553.120967
[509]D869:GT	improved	1%	-69231.269131	10	69231.269131
[510]D88:GT	improved	1%	-79998.251086	10	79998.251086
[511]D881:GT	improved	1%	-57346.12217	10	57346.12217
[512]D883:GT	improved	1%	-81683.924887	10	81683.924887
[513]D886:GT	improved	1%	-80745.310844	10	80745.310844
[514]D892:GT	improved	1%	-77349.370668	10	77349.370668
[515]D978:GT	improved	1%	-73196.231311	10	73196.231311
[516]da255:GT	improved	1%	-77325.236195	10	77325.236195
[517]dai6:GT	improved	1%	-75139.732455	10	75139.732455
[518]daMO:GT	improved	1%	-83444.511126	10	83444.511126
[519]dan3115:GT	improved	1%	-79058.637585	10	79058.637585
[520]dan340:GT	improved	1%	-76313.951098	10	76313.951098
[521]dan598:GT	improved	1%	-79590.262255	10	79590.262255
[522]dan599:GT	improved	1%	-83878.170996	10	83878.170996
[523]dan9046:GT	improved	1%	-81230.640557	10	81230.640557
[524]dan9064:GT	improved	1%	-74091.296396	10	74091.296396
[525]danhuang02:GT	improved	1%	-82216.984484	10	82216.984484
[526]daqing133:GT	improved	1%	-76630.952465	10	76630.952465
[527]De811:GT	improved	1%	-67479.820367	10	67479.820367
[528]DF20:GT	improved	1%	-19609.323514	10	19609.323514
[529]DF24:GT	improved	1%	-14823.909421	10	14823.909421
[530]DF27:GT	improved	1%	-79699.420823	10	79699.420823
[531]DF32:GT	improved	1%	-82928.457829	10	82928.457829
[532]DH138:GT	improved	1%	-85897.603394	10	85897.603394
[533]DH149:GT	improved	1%	-79163.27526	10	79163.27526
[534]DH40:GT	improved	1%	-77616.532003	10	77616.532003
[535]DH65232:GT	improved	1%	-78918.195551	10	78918.195551
[536]DH65232-DH9:GT	improved	1%	-86091.620962	10	86091.620962
[537]DJ7:GT	improved	1%	-1918.556639	10	1918.556639
[538]DM07:GT	improved	1%	-68510.335546	10	68510.335546
[539]DM101B:GT	improved	1%	-63038.315831	10	63038.315831
[540]dong327:GT	improved	1%	-77066.477931	10	77066.477931
[541]dupl-178:GT	improved	1%	-83244.51134	10	83244.51134
[542]dupl-478:GT	improved	1%	-63444.766565	10	63444.766565
[543]dupl-5003:GT	improved	1%	-80058.280664	10	80058.280664
[544]dupl-Zheng58:GT	improved	1%	-72301.220691	10	72301.220691
[545]duzi:GT	improved	1%	-82103.107402	10	82103.107402
[546]E200:GT	improved	1%	-84801.317775	10	84801.317775
[547]e220:GT	improved	1%	-64865.598132	10	64865.598132
[548]E28:GT	improved	1%	-74123.07655	10	74123.07655
[549]E588:GT	improved	1%	-81601.132417	10	81601.132417
[550]E600:GT	improved	1%	-81343.985936	10	81343.985936
[551]E601:GT	improved	1%	-66313.205902	10	66313.205902
[552]E8501:GT	improved	1%	-78552.613913	10	78552.613913
[553]equn3:GT	improved	1%	-76354.83253	10	76354.83253
[554]equn4:GT	improved	1%	-78667.326534	10	78667.326534
[555]ernan24:GT	improved	1%	-75955.796471	10	75955.796471
[556]ES40:GT	improved	1%	-82364.183847	10	82364.183847
[557]F42:GT	improved	1%	-2116.223626	10	2116.223626
[558]F7:GT	improved	1%	-81365.719702	10	81365.719702
[559]F7584:GT	improved	1%	-80347.096757	10	80347.096757
[560]F939:GT	improved	1%	-80614.318571	10	80614.318571
[561]fangyin:GT	improved	1%	-80844.558682	10	80844.558682
[562]fanrong2:GT	improved	1%	-77075.800916	10	77075.800916
[563]FAP1360A:GT	improved	1%	-73328.189196	10	73328.189196
[564]FAPW:GT	improved	1%	-59655.435865	10	59655.435865
[565]FBHJ:GT	improved	1%	-60102.269945	10	60102.269945
[566]FC-13:GT	improved	1%	-77963.45883	10	77963.45883
[567]Feb-48:GT	improved	1%	-79897.379657	10	79897.379657
[568]fengke1:GT	improved	1%	-80216.418299	10	80216.418299
[569]FR14:GT	improved	1%	-69094.6495	10	69094.6495
[570]fu8521:GT	improved	1%	-75985.795782	10	75985.795782
[571]fu8527:GT	improved	1%	-77087.341626	10	77087.341626
[572]fu8529:GT	improved	1%	-77673.188287	10	77673.188287
[573]fu8538:GT	improved	1%	-77494.926906	10	77494.926906
[574]fu8701:GT	improved	1%	-68256.108008	10	68256.108008
[575]fu96:GT	improved	1%	-76672.479611	10	76672.479611
[576]fusheA:GT	improved	1%	-75023.46446	10	75023.46446
[577]gan41:GT	improved	1%	-80210.923229	10	80210.923229
[578]german_B73:GT	improved	1%	-3001.773427	10	3001.773427
[579]german_CH10:GT	improved	1%	-81203.676722	10	81203.676722
[580]german_D06:GT	improved	1%	-70302.342262	10	70302.342262
[581]german_D09:GT	improved	1%	-71798.991708	10	71798.991708
[582]german_D152:GT	improved	1%	-78906.023812	10	78906.023812
[583]german_DK105:GT	improved	1%	-81113.953481	10	81113.953481
[584]german_EC169:GT	improved	1%	-51704.629638	10	51704.629638
[585]german_EC49A:GT	improved	1%	-75135.396765	10	75135.396765
[586]german_EP1:GT	improved	1%	-79221.448987	10	79221.448987
[587]german_EP44:GT	improved	1%	-76546.842973	10	76546.842973
[588]german_EZ5:GT	improved	1%	-77573.682847	10	77573.682847
[589]german_F03802:GT	improved	1%	-77668.028644	10	77668.028644
[590]german_F2:GT	improved	1%	-78728.226243	10	78728.226243
[591]german_F252:GT	improved	1%	-74928.387114	10	74928.387114
[592]german_F283:GT	improved	1%	-79059.020802	10	79059.020802
[593]german_F353:GT	improved	1%	-75003.173813	10	75003.173813
[594]german_F618:GT	improved	1%	-67504.133759	10	67504.133759
[595]german_F64:GT	improved	1%	-75648.260416	10	75648.260416
[596]german_F7:GT	improved	1%	-80940.674526	10	80940.674526
[597]german_F98902:GT	improved	1%	-47388.962732	10	47388.962732
[598]german_FF0721H-7:GT	improved	1%	-79197.238685	10	79197.238685
[599]german_Lo11:GT	improved	1%	-78293.985194	10	78293.985194
[600]german_Mo17:GT	improved	1%	-82894.540249	10	82894.540249
[601]german_PH207:GT	improved	1%	-76989.570786	10	76989.570786
[602]german_UH006:GT	improved	1%	-80111.34709	10	80111.34709
[603]german_UH007:GT	improved	1%	-79800.270424	10	79800.270424
[604]german_UH009:GT	improved	1%	-80636.170392	10	80636.170392
[605]german_UH250:GT	improved	1%	-68737.847756	10	68737.847756
[606]german_UH304:GT	improved	1%	-75021.146062	10	75021.146062
[607]german_W117:GT	improved	1%	-75342.044284	10	75342.044284
[608]GN4095:GT	improved	1%	-80965.931039	10	80965.931039
[609]guan17-1:GT	improved	1%	-82288.025021	10	82288.025021
[610]guangyou5:GT	improved	1%	-80484.327017	10	80484.327017
[611]GY3:GT	improved	1%	-57534.217737	10	57534.217737
[612]H105W:GT	improved	1%	-66106.987992	10	66106.987992
[613]H114:GT	improved	1%	-66184.050735	10	66184.050735
[614]H127:GT	improved	1%	-78264.773045	10	78264.773045
[615]H16:GT	improved	1%	-78093.142884	10	78093.142884
[616]H2:GT	improved	1%	-71302.742993	10	71302.742993
[617]H21:GT	improved	1%	-85106.673436	10	85106.673436
[618]H66-6:GT	improved	1%	-65472.076535	10	65472.076535
[619]H84:GT	improved	1%	-66615.922972	10	66615.922972
[620]H8431:GT	improved	1%	-55335.409084	10	55335.409084
[621]H99:GT	improved	1%	-79148.32687	10	79148.32687
[622]hai014:GT	improved	1%	-80064.065654	10	80064.065654
[623]hai1134:GT	improved	1%	-82357.598499	10	82357.598499
[624]hai9-21:GT	improved	1%	-74086.461652	10	74086.461652
[625]han21:GT	improved	1%	-69578.494929	10	69578.494929
[626]han49:GT	improved	1%	-82641.414685	10	82641.414685
[627]HB8229:GT	improved	1%	-69673.316405	10	69673.316405
[628]HBAI:GT	improved	1%	-74844.050252	10	74844.050252
[629]HD568:GT	improved	1%	-62097.058817	10	62097.058817
[630]Hda-5:GT	improved	1%	-68551.296854	10	68551.296854
[631]he344:GT	improved	1%	-79687.370687	10	79687.370687
[632]HHe01:GT	improved	1%	-77785.814776	10	77785.814776
[633]HP301:GT	improved	1%	-76688.223614	10	76688.223614
[634]hu803:GT	improved	1%	-57222.991904	10	57222.991904
[635]hua160:GT	improved	1%	-76802.37784	10	76802.37784
[636]huangC:GT	improved	1%	-79019.919798	10	79019.919798
[637]huangchanga:GT	improved	1%	-86374.296231	10	86374.296231
[638]huangchangb:GT	improved	1%	-86782.977363	10	86782.977363
[639]huangyesi:GT	improved	1%	-89532.103871	10	89532.103871
[640]huangyesi3:GT	improved	1%	-88574.426389	10	88574.426389
[641]huangzaosi:GT	improved	1%	-90207.914638	10	90207.914638
[642]huo17:GT	improved	1%	-83992.545031	10	83992.545031
[643]huobai:GT	improved	1%	-80703.088269	10	80703.088269
[644]huotanghuang:GT	improved	1%	-84188.590428	10	84188.590428
[645]huotanghuang17:GT	improved	1%	-76216.46597	10	76216.46597
[646]IA5125:GT	improved	1%	-77975.291548	10	77975.291548
[647]IB014:GT	improved	1%	-77157.934062	10	77157.934062
[648]IB02:GT	improved	1%	-76369.289265	10	76369.289265
[649]IBB14:GT	improved	1%	-69119.953952	10	69119.953952
[650]IBB15:GT	improved	1%	-75693.199693	10	75693.199693
[651]IBC2:GT	improved	1%	-76654.524133	10	76654.524133
[652]Il14H:GT	improved	1%	-79033.98554	10	79033.98554
[653]J8606:GT	improved	1%	-80882.288264	10	80882.288264
[654]ji4112:GT	improved	1%	-87087.436884	10	87087.436884
[655]ji432:GT	improved	1%	-80451.823691	10	80451.823691
[656]ji434:GT	improved	1%	-73662.430746	10	73662.430746
[657]ji444:GT	improved	1%	-87114.822831	10	87114.822831
[658]ji53:GT	improved	1%	-80612.2047	10	80612.2047
[659]ji533:GT	improved	1%	-83101.27564	10	83101.27564
[660]ji63:GT	improved	1%	-74701.899525	10	74701.899525
[661]ji833:GT	improved	1%	-75052.033948	10	75052.033948
[662]ji846:GT	improved	1%	-79997.927126	10	79997.927126
[663]ji853:GT	improved	1%	-82403.402817	10	82403.402817
[664]ji870:GT	improved	1%	-57114.598261	10	57114.598261
[665]jian1495a:GT	improved	1%	-77338.447736	10	77338.447736
[666]jian1495b:GT	improved	1%	-77070.291982	10	77070.291982
[667]jiao05:GT	improved	1%	-74741.77879	10	74741.77879
[668]jiao3:GT	improved	1%	-79715.198588	10	79715.198588
[669]jiao51:GT	improved	1%	-83386.765121	10	83386.765121
[670]jingnuo2:GT	improved	1%	-81116.432252	10	81116.432252
[671]jinsui54:GT	improved	1%	-84465.467739	10	84465.467739
[672]jiu138-5:GT	improved	1%	-79366.723736	10	79366.723736
[673]jiu22:GT	improved	1%	-77197.695454	10	77197.695454
[674]jiutai1:GT	improved	1%	-68898.456192	10	68898.456192
[675]K10:GT	improved	1%	-76495.505627	10	76495.505627
[676]K12:GT	improved	1%	-84527.985245	10	84527.985245
[677]K14:GT	improved	1%	-80270.978495	10	80270.978495
[678]K22:GT	improved	1%	-77177.07501	10	77177.07501
[679]K514:GT	improved	1%	-83332.465704	10	83332.465704
[680]Ki11:GT	improved	1%	-79492.516458	10	79492.516458
[681]Ki21:GT	improved	1%	-79609.079382	10	79609.079382
[682]KI3:GT	improved	1%	-80559.071643	10	80559.071643
[683]KP3130:GT	improved	1%	-74082.634279	10	74082.634279
[684]Ky21:GT	improved	1%	-74368.954834	10	74368.954834
[685]L005:GT	improved	1%	-85217.559347	10	85217.559347
[686]L05-6:GT	improved	1%	-48841.841798	10	48841.841798
[687]L061F:GT	improved	1%	-74303.340309	10	74303.340309
[688]L061M:GT	improved	1%	-73430.946842	10	73430.946842
[689]L069:GT	improved	1%	-83072.638146	10	83072.638146
[690]L-1:GT	improved	1%	-85229.954952	10	85229.954952
[691]L105:GT	improved	1%	-73939.908785	10	73939.908785
[692]L127:GT	improved	1%	-75941.416952	10	75941.416952
[693]L135:GT	improved	1%	-77288.064386	10	77288.064386
[694]L139:GT	improved	1%	-78180.756072	10	78180.756072
[695]L473:GT	improved	1%	-75266.813469	10	75266.813469
[696]L578:GT	improved	1%	-74643.700789	10	74643.700789
[697]La2-4:GT	improved	1%	-50254.456211	10	50254.456211
[698]lan766-4-2:GT	improved	1%	-70248.227365	10	70248.227365
[699]LD61:GT	improved	1%	-80376.520314	10	80376.520314
[700]LH1:GT	improved	1%	-70774.119952	10	70774.119952
[701]LH119:GT	improved	1%	-11936.120368	10	11936.120368
[702]LH123HT:GT	improved	1%	-75863.725434	10	75863.725434
[703]LH127:GT	improved	1%	-78309.202056	10	78309.202056
[704]LH128:GT	improved	1%	-79771.508143	10	79771.508143
[705]LH132:GT	improved	1%	-18412.604003	10	18412.604003
[706]LH143:GT	improved	1%	-61657.903484	10	61657.903484
[707]LH145:GT	improved	1%	-65275.659392	10	65275.659392
[708]LH146HT:GT	improved	1%	-43735.657464	10	43735.657464
[709]LH149:GT	improved	1%	-18684.905756	10	18684.905756
[710]LH150:GT	improved	1%	-78412.584835	10	78412.584835
[711]LH156:GT	improved	1%	-78651.269896	10	78651.269896
[712]LH160:GT	improved	1%	-75364.798057	10	75364.798057
[713]LH162:GT	improved	1%	-77143.473618	10	77143.473618
[714]LH190:GT	improved	1%	-16273.527095	10	16273.527095
[715]LH191:GT	improved	1%	-42780.904802	10	42780.904802
[716]LH192:GT	improved	1%	-26511.040264	10	26511.040264
[717]LH193:GT	improved	1%	-26884.09761	10	26884.09761
[718]LH194:GT	improved	1%	-27880.179933	10	27880.179933
[719]LH196:GT	improved	1%	-12986.85765	10	12986.85765
[720]LH202:GT	improved	1%	-8507.651595	10	8507.651595
[721]LH205:GT	improved	1%	-21979.024854	10	21979.024854
[722]LH208:GT	improved	1%	-36769.861843	10	36769.861843
[723]LH215:GT	improved	1%	-80529.975948	10	80529.975948
[724]LH220Ht:GT	improved	1%	-44880.32664	10	44880.32664
[725]LH295:GT	improved	1%	-80783.207154	10	80783.207154
[726]LH38:GT	improved	1%	-81012.485702	10	81012.485702
[727]LH39:GT	improved	1%	-79979.671786	10	79979.671786
[728]LH51:GT	improved	1%	-83834.777404	10	83834.777404
[729]LH52:GT	improved	1%	-82748.007032	10	82748.007032
[730]LH54:GT	improved	1%	-82226.013365	10	82226.013365
[731]LH57:GT	improved	1%	-82169.674149	10	82169.674149
[732]LH59:GT	improved	1%	-82226.20003	10	82226.20003
[733]LH60:GT	improved	1%	-81667.076972	10	81667.076972
[734]LH61:GT	improved	1%	-81002.899955	10	81002.899955
[735]LH65:GT	improved	1%	-81801.236619	10	81801.236619
[736]LH74:GT	improved	1%	-28716.126386	10	28716.126386
[737]LH82:GT	improved	1%	-76043.029055	10	76043.029055
[738]LH85:GT	improved	1%	-74586.965928	10	74586.965928
[739]LH93:GT	improved	1%	-75565.177106	10	75565.177106
[740]lian87:GT	improved	1%	-79780.263875	10	79780.263875
[741]liao2202:GT	improved	1%	-77123.879035	10	77123.879035
[742]liao2204:GT	improved	1%	-74586.576237	10	74586.576237
[743]liao4271:GT	improved	1%	-75429.922011	10	75429.922011
[744]liao5110:GT	improved	1%	-65343.671508	10	65343.671508
[745]liao7794:GT	improved	1%	-54256.006047	10	54256.006047
[746]LIBC4:GT	improved	1%	-79223.370866	10	79223.370866
[747]LM-2:GT	improved	1%	-83626.980306	10	83626.980306
[748]Lo:GT	improved	1%	-73872.668713	10	73872.668713
[749]Lo1067:GT	improved	1%	-70197.359057	10	70197.359057
[750]Lo1125:GT	improved	1%	-86396.90194	10	86396.90194
[751]longkang1:GT	improved	1%	-81181.301119	10	81181.301119
[752]longkang11:GT	improved	1%	-82323.461039	10	82323.461039
[753]Los-6:GT	improved	1%	-46612.238062	10	46612.238062
[754]LP1:GT	improved	1%	-58257.002918	10	58257.002918
[755]Lp215D:GT	improved	1%	-80261.501315	10	80261.501315
[756]LP5:GT	improved	1%	-17410.276827	10	17410.276827
[757]lu65:GT	improved	1%	-79626.150362	10	79626.150362
[758]luosu3:GT	improved	1%	-77491.424057	10	77491.424057
[759]luyuan133:GT	improved	1%	-77607.70426	10	77607.70426
[760]luyuan92:GT	improved	1%	-76209.017678	10	76209.017678
[761]lv28:GT	improved	1%	-76917.506509	10	76917.506509
[762]lv45:GT	improved	1%	-75708.96642	10	75708.96642
[763]Lx9801:GT	improved	1%	-83051.260322	10	83051.260322
[764]M101:GT	improved	1%	-79868.665584	10	79868.665584
[765]M1016:GT	improved	1%	-81659.97647	10	81659.97647
[766]M131-5:GT	improved	1%	-53955.123102	10	53955.123102
[767]M14:GT	improved	1%	-59172.660533	10	59172.660533
[768]M162W:GT	improved	1%	-76806.853786	10	76806.853786
[769]M22:GT	improved	1%	-54439.466505	10	54439.466505
[770]M3:GT	improved	1%	-67274.256186	10	67274.256186
[771]M3736:GT	improved	1%	-78439.705749	10	78439.705749
[772]M37W:GT	improved	1%	-79542.991328	10	79542.991328
[773]M9:GT	improved	1%	-72825.655071	10	72825.655071
[774]Max:GT	improved	1%	-63257.253367	10	63257.253367
[775]Maxa:GT	improved	1%	-59716.002698	10	59716.002698
[776]MBNA:GT	improved	1%	-80389.942964	10	80389.942964
[777]MBPM:GT	improved	1%	-76197.595568	10	76197.595568
[778]MBSJ:GT	improved	1%	-79679.782309	10	79679.782309
[779]MBST:GT	improved	1%	-82098.706635	10	82098.706635
[780]MBUB:GT	improved	1%	-78924.702852	10	78924.702852
[781]MDF-13D:GT	improved	1%	-81181.585693	10	81181.585693
[782]mei68113:GT	improved	1%	-72241.536628	10	72241.536628
[783]ML606:GT	improved	1%	-78441.444714	10	78441.444714
[784]MM-1A:GT	improved	1%	-79643.228621	10	79643.228621
[785]MM402A:GT	improved	1%	-80889.119442	10	80889.119442
[786]MO113:GT	improved	1%	-77995.860938	10	77995.860938
[787]Mo17:GT	improved	1%	-82470.066484	10	82470.066484
[788]Mo17-chin:GT	improved	1%	-83024.309158	10	83024.309158
[789]MO18W:GT	improved	1%	-77257.513276	10	77257.513276
[790]Mo24W:GT	improved	1%	-74910.420666	10	74910.420666
[791]MP:GT	improved	1%	-51170.819193	10	51170.819193
[792]Ms71:GT	improved	1%	-71461.589104	10	71461.589104
[793]mu4:GT	improved	1%	-80345.26547	10	80345.26547
[794]mu6:GT	improved	1%	-79156.844125	10	79156.844125
[795]N138:GT	improved	1%	-81776.267112	10	81776.267112
[796]N192:GT	improved	1%	-86310.408292	10	86310.408292
[797]N42:GT	improved	1%	-57942.084953	10	57942.084953
[798]N6:GT	improved	1%	-75034.410937	10	75034.410937
[799]N68a:GT	improved	1%	-52843.669525	10	52843.669525
[800]nan21-3:GT	improved	1%	-65008.422539	10	65008.422539
[801]NC268:GT	improved	1%	-29051.198279	10	29051.198279
[802]NC350:GT	improved	1%	-77315.202987	10	77315.202987
[803]NC358:GT	improved	1%	-77177.613932	10	77177.613932
[804]ND246:GT	improved	1%	-74800.041956	10	74800.041956
[805]ning24:GT	improved	1%	-75961.229413	10	75961.229413
[806]ning37:GT	improved	1%	-74493.303162	10	74493.303162
[807]ning45:GT	improved	1%	-74240.481418	10	74240.481418
[808]ning55:GT	improved	1%	-75605.24101	10	75605.24101
[809]niu2-1:GT	improved	1%	-77740.843564	10	77740.843564
[810]NN14B:GT	improved	1%	-70562.719378	10	70562.719378
[811]NQ508:GT	improved	1%	-71020.074323	10	71020.074323
[812]NS501:GT	improved	1%	-68992.270452	10	68992.270452
[813]NS701:GT	improved	1%	-20209.633273	10	20209.633273
[814]oh07B:GT	improved	1%	-74201.066438	10	74201.066438
[815]Oh40B:GT	improved	1%	-79386.591014	10	79386.591014
[816]Oh43:GT	improved	1%	-79236.854458	10	79236.854458
[817]OH7:GT	improved	1%	-73298.256413	10	73298.256413
[818]Oh7B:GT	improved	1%	-74432.759804	10	74432.759804
[819]OQ603:GT	improved	1%	-72009.721317	10	72009.721317
[820]P007:GT	improved	1%	-80769.404102	10	80769.404102
[821]P1:GT	improved	1%	-79920.680515	10	79920.680515
[822]P136:GT	improved	1%	-84844.362073	10	84844.362073
[823]P138:GT	improved	1%	-85952.894903	10	85952.894903
[824]P167:GT	improved	1%	-83653.754984	10	83653.754984
[825]P25:GT	improved	1%	-83394.066318	10	83394.066318
[826]P39:GT	improved	1%	-82569.020444	10	82569.020444
[827]P39-chin:GT	improved	1%	-80271.149957	10	80271.149957
[828]Pa91:GT	improved	1%	-78397.921482	10	78397.921482
[829]PB80:GT	improved	1%	-10334.933835	10	10334.933835
[830]PH207:GT	improved	1%	-76560.198946	10	76560.198946
[831]PHBA6:GT	improved	1%	-78534.405436	10	78534.405436
[832]PHG24:GT	improved	1%	-75579.647946	10	75579.647946
[833]PHG35:GT	improved	1%	-80674.595988	10	80674.595988
[834]PHG39:GT	improved	1%	-68296.443791	10	68296.443791
[835]PHG47:GT	improved	1%	-76884.757155	10	76884.757155
[836]PHG50:GT	improved	1%	-78491.858133	10	78491.858133
[837]PHG71:GT	improved	1%	-65919.75497	10	65919.75497
[838]PHG72:GT	improved	1%	-73871.308533	10	73871.308533
[839]PHG83:GT	improved	1%	-79745.734397	10	79745.734397
[840]PHG84:GT	improved	1%	-78565.138736	10	78565.138736
[841]PHG86:GT	improved	1%	-33160.724858	10	33160.724858
[842]PHH93:GT	improved	1%	-78464.741207	10	78464.741207
[843]PHJ31:GT	improved	1%	-77780.996547	10	77780.996547
[844]PHJ33:GT	improved	1%	-80157.042914	10	80157.042914
[845]PHJ40:GT	improved	1%	-72653.815777	10	72653.815777
[846]PHJ70:GT	improved	1%	-44817.96429	10	44817.96429
[847]PHJ75:GT	improved	1%	-76301.08321	10	76301.08321
[848]PHK05:GT	improved	1%	-80999.841123	10	80999.841123
[849]PHK24:GT	improved	1%	-49683.927746	10	49683.927746
[850]PHK35:GT	improved	1%	-47627.742405	10	47627.742405
